MEDIA_URI,PREVIEW_URI,MEDIA_LICENSE,MIME_TYPE,MEDIA_TYPE,MEDIA_RELATIONSHIP_1,MEDIA_RELATED_TERM_1,MEDIA_RELATIONSHIP_2,MEDIA_RELATED_TERM_2,MEDIA_RELATIONSHIP_3,MEDIA_RELATED_TERM_3,MEDIA_LABEL_1,MEDIA_LABEL_VALUE_1,MEDIA_LABEL_2,MEDIA_LABEL_VALUE_2,MEDIA_LABEL_3,MEDIA_LABEL_VALUE_3
http://web.corral.tacc.utexas.edu/CAS/20161213-02/jpg/chas_egg_1301-1.jpg,http://web.corral.tacc.utexas.edu/CAS/20161213-02/tb/tn_chas_egg_1301-1.jpg,CC BY-NC-SA,image/jpeg,image,shows cataloged_item,CHAS:Egg:1301,derived from media,http://web.corral.tacc.utexas.edu/CAS/20161213-02/chas_egg_1301-1.dng,associated with project,chas-specimen-photography,made date,2014-01-16,subject,bird,description,View of specimen.
http://web.corral.tacc.utexas.edu/CAS/20161213-02/jpg/chas_egg_1301-2.jpg,http://web.corral.tacc.utexas.edu/CAS/20161213-02/tb/tn_chas_egg_1301-2.jpg,CC BY-NC-SA,image/jpeg,image,shows cataloged_item,CHAS:Egg:1301,derived from media,http://web.corral.tacc.utexas.edu/CAS/20161213-02/chas_egg_1301-2.dng,associated with project,chas-specimen-photography,made date,2014-01-16,subject,bird,description,View of specimen.
http://web.corral.tacc.utexas.edu/CAS/20161213-02/jpg/chas_egg_1301-3.jpg,http://web.corral.tacc.utexas.edu/CAS/20161213-02/tb/tn_chas_egg_1301-3.jpg,CC BY-NC-SA,image/jpeg,image,shows cataloged_item,CHAS:Egg:1301,derived from media,http://web.corral.tacc.utexas.edu/CAS/20161213-02/chas_egg_1301-3.dng,associated with project,chas-specimen-photography,made date,2014-01-16,subject,bird,description,View of specimen.
http://web.corral.tacc.utexas.edu/CAS/20161213-02/jpg/chas_egg_1302-1.jpg,http://web.corral.tacc.utexas.edu/CAS/20161213-02/tb/tn_chas_egg_1302-1.jpg,CC BY-NC-SA,image/jpeg,image,shows cataloged_item,CHAS:Egg:1302,derived from media,http://web.corral.tacc.utexas.edu/CAS/20161213-02/chas_egg_1302-1.dng,associated with project,chas-specimen-photography,made date,2014-01-16,subject,bird,description,View of specimen.
http://web.corral.tacc.utexas.edu/CAS/20161213-02/jpg/chas_egg_1302-2.jpg,http://web.corral.tacc.utexas.edu/CAS/20161213-02/tb/tn_chas_egg_1302-2.jpg,CC BY-NC-SA,image/jpeg,image,shows cataloged_item,CHAS:Egg:1302,derived from media,http://web.corral.tacc.utexas.edu/CAS/20161213-02/chas_egg_1302-2.dng,associated with project,chas-specimen-photography,made date,2014-01-16,subject,bird,description,View of specimen.
http://web.corral.tacc.utexas.edu/CAS/20161213-02/jpg/chas_egg_1302-3.jpg,http://web.corral.tacc.utexas.edu/CAS/20161213-02/tb/tn_chas_egg_1302-3.jpg,CC BY-NC-SA,image/jpeg,image,shows cataloged_item,CHAS:Egg:1302,derived from media,http://web.corral.tacc.utexas.edu/CAS/20161213-02/chas_egg_1302-3.dng,associated with project,chas-specimen-photography,made date,2014-01-16,subject,bird,description,View of specimen.
http://web.corral.tacc.utexas.edu/CAS/20161213-02/jpg/chas_egg_1303-1.jpg,http://web.corral.tacc.utexas.edu/CAS/20161213-02/tb/tn_chas_egg_1303-1.jpg,CC BY-NC-SA,image/jpeg,image,shows cataloged_item,CHAS:Egg:1303,derived from media,http://web.corral.tacc.utexas.edu/CAS/20161213-02/chas_egg_1303-1.dng,associated with project,chas-specimen-photography,made date,2014-01-16,subject,bird,description,View of specimen.
http://web.corral.tacc.utexas.edu/CAS/20161213-02/jpg/chas_egg_1303-2.jpg,http://web.corral.tacc.utexas.edu/CAS/20161213-02/tb/tn_chas_egg_1303-2.jpg,CC BY-NC-SA,image/jpeg,image,shows cataloged_item,CHAS:Egg:1303,derived from media,http://web.corral.tacc.utexas.edu/CAS/20161213-02/chas_egg_1303-2.dng,associated with project,chas-specimen-photography,made date,2014-01-16,subject,bird,description,View of specimen.
http://web.corral.tacc.utexas.edu/CAS/20161213-02/jpg/chas_egg_1303-3.jpg,http://web.corral.tacc.utexas.edu/CAS/20161213-02/tb/tn_chas_egg_1303-3.jpg,CC BY-NC-SA,image/jpeg,image,shows cataloged_item,CHAS:Egg:1303,derived from media,http://web.corral.tacc.utexas.edu/CAS/20161213-02/chas_egg_1303-3.dng,associated with project,chas-specimen-photography,made date,2014-01-16,subject,bird,description,View of specimen.
http://web.corral.tacc.utexas.edu/CAS/20161213-02/jpg/chas_egg_1304-1.jpg,http://web.corral.tacc.utexas.edu/CAS/20161213-02/tb/tn_chas_egg_1304-1.jpg,CC BY-NC-SA,image/jpeg,image,shows cataloged_item,CHAS:Egg:1304,derived from media,http://web.corral.tacc.utexas.edu/CAS/20161213-02/chas_egg_1304-1.dng,associated with project,chas-specimen-photography,made date,2014-01-16,subject,bird,description,View of specimen.
