guid,part_name,ATTRIBUTE_TYPE,ATTRIBUTE_VALUE,remark,determiner,DETERMINED_DATE
CHAS:Herp:6878,whole organism (70% ethanol),location,"Reebie: Locker 303A: floor, front","Stored in jar with CHAS 872, 3803-4, 6878-9, 7036, 7519, 13178-80",John Archer,2018-06-19
CHAS:Herp:6879,whole organism (70% ethanol),location,"Reebie: Locker 303A: floor, front","Stored in jar with CHAS 872, 3803-4, 6878-9, 7036, 7519, 13178-80",John Archer,2018-06-19
CHAS:Herp:7036,whole organism (70% ethanol),location,"Reebie: Locker 303A: floor, front","Stored in jar with CHAS 872, 3803-4, 6878-9, 7036, 7519, 13178-80",John Archer,2018-06-19
CHAS:Herp:7519,whole organism (70% ethanol),location,"Reebie: Locker 303A: floor, front","Stored in jar with CHAS 872, 3803-4, 6878-9, 7036, 7519, 13178-80",John Archer,2018-06-19
CHAS:Herp:13178,whole organism (70% ethanol),location,"Reebie: Locker 303A: floor, front","Stored in jar with CHAS 872, 3803-4, 6878-9, 7036, 7519, 13178-80",John Archer,2018-06-19
CHAS:Herp:9205,whole organism (70% ethanol),location,"Reebie: Locker 303A: floor, front","Stored in jar with CHAS 9205, 13028, 14190, 14653-4, 17110-2, 17125, 18081",John Archer,2018-06-19
CHAS:Herp:13028,whole organism (70% ethanol),location,"Reebie: Locker 303A: floor, front","Stored in jar with CHAS 9205, 13028, 14190, 14653-4, 17110-2, 17125, 18081",John Archer,2018-06-19
CHAS:Herp:14190,whole organism (70% ethanol),location,"Reebie: Locker 303A: floor, front","Stored in jar with CHAS 9205, 13028, 14190, 14653-4, 17110-2, 17125, 18081",John Archer,2018-06-19
CHAS:Herp:14653,whole organism (70% ethanol),location,"Reebie: Locker 303A: floor, front","Stored in jar with CHAS 9205, 13028, 14190, 14653-4, 17110-2, 17125, 18081",John Archer,2018-06-19
CHAS:Herp:14654,whole organism (70% ethanol),location,"Reebie: Locker 303A: floor, front","Stored in jar with CHAS 9205, 13028, 14190, 14653-4, 17110-2, 17125, 18081",John Archer,2018-06-19
CHAS:Herp:17110,whole organism (70% ethanol),location,"Reebie: Locker 303A: floor, front","Stored in jar with CHAS 9205, 13028, 14190, 14653-4, 17110-2, 17125, 18081",John Archer,2018-06-19
CHAS:Herp:17111,whole organism (70% ethanol),location,"Reebie: Locker 303A: floor, front","Stored in jar with CHAS 9205, 13028, 14190, 14653-4, 17110-2, 17125, 18081",John Archer,2018-06-19
CHAS:Herp:17125,whole organism (70% ethanol),location,"Reebie: Locker 303A: floor, front","Stored in jar with CHAS 9205, 13028, 14190, 14653-4, 17110-2, 17125, 18081",John Archer,2018-06-19
CHAS:Herp:18081,whole organism (70% ethanol),location,"Reebie: Locker 303A: floor, front","Stored in jar with CHAS 9205, 13028, 14190, 14653-4, 17110-2, 17125, 18081",John Archer,2018-06-19
CHAS:Herp:9441,whole organism (70% ethanol),location,"Reebie: Locker 303A: floor, front","Stored in jar with CHAS 9441-3, 9452, 10090-5, 10354-6",John Archer,2018-06-19
CHAS:Herp:9442,whole organism (70% ethanol),location,"Reebie: Locker 303A: floor, front","Stored in jar with CHAS 9441-3, 9452, 10090-5, 10354-6",John Archer,2018-06-19
CHAS:Herp:9443,whole organism (70% ethanol),location,"Reebie: Locker 303A: floor, front","Stored in jar with CHAS 9441-3, 9452, 10090-5, 10354-6",John Archer,2018-06-19
CHAS:Herp:9452,whole organism (70% ethanol),location,"Reebie: Locker 303A: floor, front","Stored in jar with CHAS 9441-3, 9452, 10090-5, 10354-6",John Archer,2018-06-19
CHAS:Herp:10090,whole organism (70% ethanol),location,"Reebie: Locker 303A: floor, front","Stored in jar with CHAS 9441-3, 9452, 10090-5, 10354-6",John Archer,2018-06-19
CHAS:Herp:10091,whole organism (70% ethanol),location,"Reebie: Locker 303A: floor, front","Stored in jar with CHAS 9441-3, 9452, 10090-5, 10354-6",John Archer,2018-06-19
CHAS:Herp:10092,whole organism (70% ethanol),location,"Reebie: Locker 303A: floor, front","Stored in jar with CHAS 9441-3, 9452, 10090-5, 10354-6",John Archer,2018-06-19
CHAS:Herp:10093,whole organism (70% ethanol),location,"Reebie: Locker 303A: floor, front","Stored in jar with CHAS 9441-3, 9452, 10090-5, 10354-6",John Archer,2018-06-19
CHAS:Herp:10094,whole organism (70% ethanol),location,"Reebie: Locker 303A: floor, front","Stored in jar with CHAS 9441-3, 9452, 10090-5, 10354-6",John Archer,2018-06-19
CHAS:Herp:10354,whole organism (70% ethanol),location,"Reebie: Locker 303A: floor, front","Stored in jar with CHAS 9441-3, 9452, 10090-5, 10354-6",John Archer,2018-06-19
CHAS:Herp:10355,whole organism (70% ethanol),location,"Reebie: Locker 303A: floor, front","Stored in jar with CHAS 9441-3, 9452, 10090-5, 10354-6",John Archer,2018-06-19
CHAS:Herp:10356,whole organism (70% ethanol),location,"Reebie: Locker 303A: floor, front","Stored in jar with CHAS 9441-3, 9452, 10090-5, 10354-6",John Archer,2018-06-19
CHAS:Herp:19392,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 11: Shelf E,"Stored in jar with RAE 967, 1277, 1388-89",Dawn R. Roberts,2016-02-24
CHAS:Herp:19701,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 11: Shelf E,"Stored in jar with RAE 967, 1277, 1388-89",Dawn R. Roberts,2016-02-24
CHAS:Herp:19812,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 11: Shelf E,"Stored in jar with RAE 967, 1277, 1388-89",Dawn R. Roberts,2016-02-24
CHAS:Herp:19813,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 11: Shelf E,"Stored in jar with RAE 967, 1277, 1388-89",Dawn R. Roberts,2016-02-24
CHAS:Herp:10290,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf A,"Stored in jar with CHAS 10290-5, 11111-3, 12246, 13701, 15022",John Archer,2019-10-11
CHAS:Herp:10291,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf A,"Stored in jar with CHAS 10290-5, 11111-3, 12246, 13701, 15022",John Archer,2019-10-11
CHAS:Herp:10292,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf A,"Stored in jar with CHAS 10290-5, 11111-3, 12246, 13701, 15022",John Archer,2019-10-11
CHAS:Herp:10293,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf A,"Stored in jar with CHAS 10290-5, 11111-3, 12246, 13701, 15022",John Archer,2019-10-11
CHAS:Herp:10294,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf A,"Stored in jar with CHAS 10290-5, 11111-3, 12246, 13701, 15022",John Archer,2019-10-11
CHAS:Herp:10295,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf A,"Stored in jar with CHAS 10290-5, 11111-3, 12246, 13701, 15022",John Archer,2019-10-11
CHAS:Herp:11111,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf A,"Stored in jar with CHAS 10290-5, 11111-3, 12246, 13701, 15022",John Archer,2019-10-11
CHAS:Herp:11112,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf A,"Stored in jar with CHAS 10290-5, 11111-3, 12246, 13701, 15022",John Archer,2019-10-11
CHAS:Herp:11113,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf A,"Stored in jar with CHAS 10290-5, 11111-3, 12246, 13701, 15022",John Archer,2019-10-11
CHAS:Herp:12246,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf A,"Stored in jar with CHAS 10290-5, 11111-3, 12246, 13701, 15022",John Archer,2019-10-11
CHAS:Herp:13701,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf A,"Stored in jar with CHAS 10290-5, 11111-3, 12246, 13701, 15022",John Archer,2019-10-11
CHAS:Herp:15022,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf A,"Stored in jar with CHAS 10290-5, 11111-3, 12246, 13701, 15022",John Archer,2019-10-11
CHAS:Herp:11228,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf A,"Stored in jar with CHAS 11228, 13591-8,  15353, 16143, 17010",John Archer,2019-10-11
CHAS:Herp:13591,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf A,"Stored in jar with CHAS 11228, 13591-8,  15353, 16143, 17010",John Archer,2019-10-11
CHAS:Herp:13592,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf A,"Stored in jar with CHAS 11228, 13591-8,  15353, 16143, 17010",John Archer,2019-10-11
CHAS:Herp:13593,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf A,"Stored in jar with CHAS 11228, 13591-8,  15353, 16143, 17010",John Archer,2019-10-11
CHAS:Herp:13594,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf A,"Stored in jar with CHAS 11228, 13591-8,  15353, 16143, 17010",John Archer,2019-10-11
CHAS:Herp:13595,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf A,"Stored in jar with CHAS 11228, 13591-8,  15353, 16143, 17010",John Archer,2019-10-11
CHAS:Herp:13596,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf A,"Stored in jar with CHAS 11228, 13591-8,  15353, 16143, 17010",John Archer,2019-10-11
CHAS:Herp:13597,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf A,"Stored in jar with CHAS 11228, 13591-8,  15353, 16143, 17010",John Archer,2019-10-11
CHAS:Herp:13598,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf A,"Stored in jar with CHAS 11228, 13591-8,  15353, 16143, 17010",John Archer,2019-10-11
CHAS:Herp:15353,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf A,"Stored in jar with CHAS 11228, 13591-8,  15353, 16143, 17010",John Archer,2019-10-11
CHAS:Herp:16143,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf A,"Stored in jar with CHAS 11228, 13591-8,  15353, 16143, 17010",John Archer,2019-10-11
CHAS:Herp:17010,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf A,"Stored in jar with CHAS 11228, 13591-8,  15353, 16143, 17010",John Archer,2019-10-11
CHAS:Herp:16436,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf A,Stored in jar with CHAS 16436-9,John Archer,2019-10-11
CHAS:Herp:16437,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf A,Stored in jar with CHAS 16436-9,John Archer,2019-10-11
CHAS:Herp:16438,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf A,Stored in jar with CHAS 16436-9,John Archer,2019-10-11
CHAS:Herp:16439,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf A,Stored in jar with CHAS 16436-9,John Archer,2019-10-11
CHAS:Herp:3082,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf A,"Stored in jar with CHAS 3082-4, 3661, 3386, 3705, 9403-4, 9521, 9895,  9920, 10024-5",John Archer,2019-10-11
CHAS:Herp:3083,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf A,"Stored in jar with CHAS 3082-4, 3661, 3386, 3705, 9403-4, 9521, 9895,  9920, 10024-5",John Archer,2019-10-11
CHAS:Herp:3084,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf A,"Stored in jar with CHAS 3082-4, 3661, 3386, 3705, 9403-4, 9521, 9895,  9920, 10024-5",John Archer,2019-10-11
CHAS:Herp:3386,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf A,"Stored in jar with CHAS 3082-4, 3661, 3386, 3705, 9403-4, 9521, 9895,  9920, 10024-5",John Archer,2019-10-11
CHAS:Herp:3661,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf A,"Stored in jar with CHAS 3082-4, 3661, 3386, 3705, 9403-4, 9521, 9895,  9920, 10024-5",John Archer,2019-10-11
CHAS:Herp:3705,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf A,"Stored in jar with CHAS 3082-4, 3661, 3386, 3705, 9403-4, 9521, 9895,  9920, 10024-5",John Archer,2019-10-11
CHAS:Herp:9403,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf A,"Stored in jar with CHAS 3082-4, 3661, 3386, 3705, 9403-4, 9521, 9895,  9920, 10024-5",John Archer,2019-10-11
CHAS:Herp:9404,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf A,"Stored in jar with CHAS 3082-4, 3661, 3386, 3705, 9403-4, 9521, 9895,  9920, 10024-5",John Archer,2019-10-11
CHAS:Herp:9521,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf A,"Stored in jar with CHAS 3082-4, 3661, 3386, 3705, 9403-4, 9521, 9895,  9920, 10024-5",John Archer,2019-10-11
CHAS:Herp:9895,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf A,"Stored in jar with CHAS 3082-4, 3661, 3386, 3705, 9403-4, 9521, 9895,  9920, 10024-5",John Archer,2019-10-11
CHAS:Herp:9920,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf A,"Stored in jar with CHAS 3082-4, 3661, 3386, 3705, 9403-4, 9521, 9895,  9920, 10024-5",John Archer,2019-10-11
CHAS:Herp:10024,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf A,"Stored in jar with CHAS 3082-4, 3661, 3386, 3705, 9403-4, 9521, 9895,  9920, 10024-5",John Archer,2019-10-11
CHAS:Herp:10025,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf A,"Stored in jar with CHAS 3082-4, 3661, 3386, 3705, 9403-4, 9521, 9895,  9920, 10024-5",John Archer,2019-10-11
CHAS:Herp:5262,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf A,"Stored in jar with CHAS 5262, 12245",John Archer,2019-10-11
CHAS:Herp:12245,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf A,"Stored in jar with CHAS 5262, 12245",John Archer,2019-10-11
CHAS:Herp:5263,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf A,,Dawn R. Roberts,2014-09-17
CHAS:Herp:10054,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf A,,Dawn R. Roberts,2014-09-17
CHAS:Herp:10126,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf A,,Dawn R. Roberts,2014-09-17
CHAS:Herp:11533,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf A,,Dawn R. Roberts,2014-09-17
CHAS:Herp:12244,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf A,,Dawn R. Roberts,2014-09-17
CHAS:Herp:16538,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf A,,Dawn R. Roberts,2014-09-17
CHAS:Herp:17030,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf A,,Dawn R. Roberts,2014-09-17
CHAS:Herp:17816,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf A,,Dawn R. Roberts,2014-09-17
CHAS:Herp:350,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,Stored in jar with CHAS 350-4,John Archer,2019-10-11
CHAS:Herp:10607,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,Stored in jar with CHAS 10607-23,John Archer,2019-10-11
CHAS:Herp:10608,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,Stored in jar with CHAS 10607-23,John Archer,2019-10-11
CHAS:Herp:10609,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,Stored in jar with CHAS 10607-23,John Archer,2019-10-11
CHAS:Herp:10610,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,Stored in jar with CHAS 10607-23,John Archer,2019-10-11
CHAS:Herp:10611,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,Stored in jar with CHAS 10607-23,John Archer,2019-10-11
CHAS:Herp:10612,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,Stored in jar with CHAS 10607-23,John Archer,2019-10-11
CHAS:Herp:10613,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,Stored in jar with CHAS 10607-23,John Archer,2019-10-11
CHAS:Herp:10614,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,Stored in jar with CHAS 10607-23,John Archer,2019-10-11
CHAS:Herp:10615,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,Stored in jar with CHAS 10607-23,John Archer,2019-10-11
CHAS:Herp:10616,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,Stored in jar with CHAS 10607-23,John Archer,2019-10-11
CHAS:Herp:10617,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,Stored in jar with CHAS 10607-23,John Archer,2019-10-11
CHAS:Herp:10618,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,Stored in jar with CHAS 10607-23,John Archer,2019-10-11
CHAS:Herp:10619,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,Stored in jar with CHAS 10607-23,John Archer,2019-10-11
CHAS:Herp:10620,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,Stored in jar with CHAS 10607-23,John Archer,2019-10-11
CHAS:Herp:10621,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,Stored in jar with CHAS 10607-23,John Archer,2019-10-11
CHAS:Herp:10622,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,Stored in jar with CHAS 10607-23,John Archer,2019-10-11
CHAS:Herp:10623,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,Stored in jar with CHAS 10607-23,John Archer,2019-10-11
CHAS:Herp:13217,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,"Stored in jar with CHAS 13217, 14645-51, 14695-711, 16738-58, 17049-80",John Archer,2019-10-11
CHAS:Herp:14645,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,"Stored in jar with CHAS 13217, 14645-51, 14695-711, 16738-58, 17049-80",John Archer,2019-10-11
CHAS:Herp:14646,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,"Stored in jar with CHAS 13217, 14645-51, 14695-711, 16738-58, 17049-80",John Archer,2019-10-11
CHAS:Herp:14647,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,"Stored in jar with CHAS 13217, 14645-51, 14695-711, 16738-58, 17049-80",John Archer,2019-10-11
CHAS:Herp:14648,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,"Stored in jar with CHAS 13217, 14645-51, 14695-711, 16738-58, 17049-80",John Archer,2019-10-11
CHAS:Herp:14649,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,"Stored in jar with CHAS 13217, 14645-51, 14695-711, 16738-58, 17049-80",John Archer,2019-10-11
CHAS:Herp:14650,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,"Stored in jar with CHAS 13217, 14645-51, 14695-711, 16738-58, 17049-80",John Archer,2019-10-11
CHAS:Herp:14651,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,"Stored in jar with CHAS 13217, 14645-51, 14695-711, 16738-58, 17049-80",John Archer,2019-10-11
CHAS:Herp:14695,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,"Stored in jar with CHAS 13217, 14645-51, 14695-711, 16738-58, 17049-80",John Archer,2019-10-11
CHAS:Herp:14696,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,"Stored in jar with CHAS 13217, 14645-51, 14695-711, 16738-58, 17049-80",John Archer,2019-10-11
CHAS:Herp:14697,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,"Stored in jar with CHAS 13217, 14645-51, 14695-711, 16738-58, 17049-80",John Archer,2019-10-11
CHAS:Herp:14698,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,"Stored in jar with CHAS 13217, 14645-51, 14695-711, 16738-58, 17049-80",John Archer,2019-10-11
CHAS:Herp:14699,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,"Stored in jar with CHAS 13217, 14645-51, 14695-711, 16738-58, 17049-80",John Archer,2019-10-11
CHAS:Herp:14700,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,"Stored in jar with CHAS 13217, 14645-51, 14695-711, 16738-58, 17049-80",John Archer,2019-10-11
CHAS:Herp:14701,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,"Stored in jar with CHAS 13217, 14645-51, 14695-711, 16738-58, 17049-80",John Archer,2019-10-11
CHAS:Herp:14702,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,"Stored in jar with CHAS 13217, 14645-51, 14695-711, 16738-58, 17049-80",John Archer,2019-10-11
CHAS:Herp:14703,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,"Stored in jar with CHAS 13217, 14645-51, 14695-711, 16738-58, 17049-80",John Archer,2019-10-11
CHAS:Herp:14704,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,"Stored in jar with CHAS 13217, 14645-51, 14695-711, 16738-58, 17049-80",John Archer,2019-10-11
CHAS:Herp:14705,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,"Stored in jar with CHAS 13217, 14645-51, 14695-711, 16738-58, 17049-80",John Archer,2019-10-11
CHAS:Herp:14706,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,"Stored in jar with CHAS 13217, 14645-51, 14695-711, 16738-58, 17049-80",John Archer,2019-10-11
CHAS:Herp:14707,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,"Stored in jar with CHAS 13217, 14645-51, 14695-711, 16738-58, 17049-80",John Archer,2019-10-11
CHAS:Herp:14708,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,"Stored in jar with CHAS 13217, 14645-51, 14695-711, 16738-58, 17049-80",John Archer,2019-10-11
CHAS:Herp:14709,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,"Stored in jar with CHAS 13217, 14645-51, 14695-711, 16738-58, 17049-80",John Archer,2019-10-11
CHAS:Herp:14710,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,"Stored in jar with CHAS 13217, 14645-51, 14695-711, 16738-58, 17049-80",John Archer,2019-10-11
CHAS:Herp:14711,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,"Stored in jar with CHAS 13217, 14645-51, 14695-711, 16738-58, 17049-80",John Archer,2019-10-11
CHAS:Herp:16738,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,"Stored in jar with CHAS 13217, 14645-51, 14695-711, 16738-58, 17049-80",John Archer,2019-10-11
CHAS:Herp:16739,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,"Stored in jar with CHAS 13217, 14645-51, 14695-711, 16738-58, 17049-80",John Archer,2019-10-11
CHAS:Herp:16740,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,"Stored in jar with CHAS 13217, 14645-51, 14695-711, 16738-58, 17049-80",John Archer,2019-10-11
CHAS:Herp:16741,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,"Stored in jar with CHAS 13217, 14645-51, 14695-711, 16738-58, 17049-80",John Archer,2019-10-11
CHAS:Herp:16742,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,"Stored in jar with CHAS 13217, 14645-51, 14695-711, 16738-58, 17049-80",John Archer,2019-10-11
CHAS:Herp:16743,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,"Stored in jar with CHAS 13217, 14645-51, 14695-711, 16738-58, 17049-80",John Archer,2019-10-11
CHAS:Herp:16744,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,"Stored in jar with CHAS 13217, 14645-51, 14695-711, 16738-58, 17049-80",John Archer,2019-10-11
CHAS:Herp:16745,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,"Stored in jar with CHAS 13217, 14645-51, 14695-711, 16738-58, 17049-80",John Archer,2019-10-11
CHAS:Herp:16746,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,"Stored in jar with CHAS 13217, 14645-51, 14695-711, 16738-58, 17049-80",John Archer,2019-10-11
CHAS:Herp:16747,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,"Stored in jar with CHAS 13217, 14645-51, 14695-711, 16738-58, 17049-80",John Archer,2019-10-11
CHAS:Herp:16748,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,"Stored in jar with CHAS 13217, 14645-51, 14695-711, 16738-58, 17049-80",John Archer,2019-10-11
CHAS:Herp:16749,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,"Stored in jar with CHAS 13217, 14645-51, 14695-711, 16738-58, 17049-80",John Archer,2019-10-11
CHAS:Herp:16750,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,"Stored in jar with CHAS 13217, 14645-51, 14695-711, 16738-58, 17049-80",John Archer,2019-10-11
CHAS:Herp:16751,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,"Stored in jar with CHAS 13217, 14645-51, 14695-711, 16738-58, 17049-80",John Archer,2019-10-11
CHAS:Herp:16752,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,"Stored in jar with CHAS 13217, 14645-51, 14695-711, 16738-58, 17049-80",John Archer,2019-10-11
CHAS:Herp:16753,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,"Stored in jar with CHAS 13217, 14645-51, 14695-711, 16738-58, 17049-80",John Archer,2019-10-11
CHAS:Herp:16754,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,"Stored in jar with CHAS 13217, 14645-51, 14695-711, 16738-58, 17049-80",John Archer,2019-10-11
CHAS:Herp:16755,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,"Stored in jar with CHAS 13217, 14645-51, 14695-711, 16738-58, 17049-80",John Archer,2019-10-11
CHAS:Herp:16756,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,"Stored in jar with CHAS 13217, 14645-51, 14695-711, 16738-58, 17049-80",John Archer,2019-10-11
CHAS:Herp:16757,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,"Stored in jar with CHAS 13217, 14645-51, 14695-711, 16738-58, 17049-80",John Archer,2019-10-11
CHAS:Herp:16758,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,"Stored in jar with CHAS 13217, 14645-51, 14695-711, 16738-58, 17049-80",John Archer,2019-10-11
CHAS:Herp:17049,whole organism (70% ethanol),location,Reebie: Locker 303A: Unit 13: Shelf B,"Stored in jar with CHAS 13217, 14645-51, 14695-711, 16738-58, 17049-80",John Archer,2019-10-11
