guid,part_name,ATTRIBUTE_TYPE,ATTRIBUTE_VALUE,remark,determiner,DETERMINED_DATE
CHAS:Herp:17634,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 11: Shelf A,Stored in jar with CHAS 17614-49,John Archer,2019-10-11
CHAS:Herp:17635,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 11: Shelf A,Stored in jar with CHAS 17614-49,John Archer,2019-10-11
CHAS:Herp:17636,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 11: Shelf A,Stored in jar with CHAS 17614-49,John Archer,2019-10-11
CHAS:Herp:17637,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 11: Shelf A,Stored in jar with CHAS 17614-49,John Archer,2019-10-11
CHAS:Herp:17638,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 11: Shelf A,Stored in jar with CHAS 17614-49,John Archer,2019-10-11
CHAS:Herp:17639,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 11: Shelf A,Stored in jar with CHAS 17614-49,John Archer,2019-10-11
CHAS:Herp:17640,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 11: Shelf A,Stored in jar with CHAS 17614-49,John Archer,2019-10-11
CHAS:Herp:17641,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 11: Shelf A,Stored in jar with CHAS 17614-49,John Archer,2019-10-11
CHAS:Herp:17642,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 11: Shelf A,Stored in jar with CHAS 17614-49,John Archer,2019-10-11
CHAS:Herp:17643,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 11: Shelf A,Stored in jar with CHAS 17614-49,John Archer,2019-10-11
CHAS:Herp:17644,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 11: Shelf A,Stored in jar with CHAS 17614-49,John Archer,2019-10-11
CHAS:Herp:17645,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 11: Shelf A,Stored in jar with CHAS 17614-49,John Archer,2019-10-11
CHAS:Herp:17646,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 11: Shelf A,Stored in jar with CHAS 17614-49,John Archer,2019-10-11
CHAS:Herp:17647,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 11: Shelf A,Stored in jar with CHAS 17614-49,John Archer,2019-10-11
CHAS:Herp:17648,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 11: Shelf A,Stored in jar with CHAS 17614-49,John Archer,2019-10-11
CHAS:Herp:17649,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 11: Shelf A,Stored in jar with CHAS 17614-49,John Archer,2019-10-11
CHAS:Herp:18389,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 11: Shelf A,Stored in jar with CHAS 18389-90,John Archer,2019-10-11
CHAS:Herp:18390,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 11: Shelf A,Stored in jar with CHAS 18389-90,John Archer,2019-10-11
CHAS:Herp:3844,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 11: Shelf A,"Stored in jar with CHAS 3844-51, 5152, 5169, 6650-6, 6836, 6853-4, 6861, 6877, 6991, 10365-7",John Archer,2019-10-11
CHAS:Herp:3845,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 11: Shelf A,"Stored in jar with CHAS 3844-51, 5152, 5169, 6650-6, 6836, 6853-4, 6861, 6877, 6991, 10365-7",John Archer,2019-10-11
CHAS:Herp:3846,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 11: Shelf A,"Stored in jar with CHAS 3844-51, 5152, 5169, 6650-6, 6836, 6853-4, 6861, 6877, 6991, 10365-7",John Archer,2019-10-11
CHAS:Herp:3847,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 11: Shelf A,"Stored in jar with CHAS 3844-51, 5152, 5169, 6650-6, 6836, 6853-4, 6861, 6877, 6991, 10365-7",John Archer,2019-10-11
CHAS:Herp:3848,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 11: Shelf A,"Stored in jar with CHAS 3844-51, 5152, 5169, 6650-6, 6836, 6853-4, 6861, 6877, 6991, 10365-7",John Archer,2019-10-11
CHAS:Herp:3849,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 11: Shelf A,"Stored in jar with CHAS 3844-51, 5152, 5169, 6650-6, 6836, 6853-4, 6861, 6877, 6991, 10365-7",John Archer,2019-10-11
CHAS:Herp:3850,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 11: Shelf A,"Stored in jar with CHAS 3844-51, 5152, 5169, 6650-6, 6836, 6853-4, 6861, 6877, 6991, 10365-7",John Archer,2019-10-11
CHAS:Herp:3851,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 11: Shelf A,"Stored in jar with CHAS 3844-51, 5152, 5169, 6650-6, 6836, 6853-4, 6861, 6877, 6991, 10365-7",John Archer,2019-10-11
CHAS:Herp:5152,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 11: Shelf A,"Stored in jar with CHAS 3844-51, 5152, 5169, 6650-6, 6836, 6853-4, 6861, 6877, 6991, 10365-7",John Archer,2019-10-11
CHAS:Herp:5169,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 11: Shelf A,"Stored in jar with CHAS 3844-51, 5152, 5169, 6650-6, 6836, 6853-4, 6861, 6877, 6991, 10365-7",John Archer,2019-10-11
CHAS:Herp:6650,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 11: Shelf A,"Stored in jar with CHAS 3844-51, 5152, 5169, 6650-6, 6836, 6853-4, 6861, 6877, 6991, 10365-7",John Archer,2019-10-11
CHAS:Herp:6651,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 11: Shelf A,"Stored in jar with CHAS 3844-51, 5152, 5169, 6650-6, 6836, 6853-4, 6861, 6877, 6991, 10365-7",John Archer,2019-10-11
CHAS:Herp:6652,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 11: Shelf A,"Stored in jar with CHAS 3844-51, 5152, 5169, 6650-6, 6836, 6853-4, 6861, 6877, 6991, 10365-7",John Archer,2019-10-11
CHAS:Herp:6653,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 11: Shelf A,"Stored in jar with CHAS 3844-51, 5152, 5169, 6650-6, 6836, 6853-4, 6861, 6877, 6991, 10365-7",John Archer,2019-10-11
CHAS:Herp:6654,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 11: Shelf A,"Stored in jar with CHAS 3844-51, 5152, 5169, 6650-6, 6836, 6853-4, 6861, 6877, 6991, 10365-7",John Archer,2019-10-11
CHAS:Herp:6655,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 11: Shelf A,"Stored in jar with CHAS 3844-51, 5152, 5169, 6650-6, 6836, 6853-4, 6861, 6877, 6991, 10365-7",John Archer,2019-10-11
CHAS:Herp:6656,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 11: Shelf A,"Stored in jar with CHAS 3844-51, 5152, 5169, 6650-6, 6836, 6853-4, 6861, 6877, 6991, 10365-7",John Archer,2019-10-11
CHAS:Herp:6836,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 11: Shelf A,"Stored in jar with CHAS 3844-51, 5152, 5169, 6650-6, 6836, 6853-4, 6861, 6877, 6991, 10365-7",John Archer,2019-10-11
CHAS:Herp:6853,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 11: Shelf A,"Stored in jar with CHAS 3844-51, 5152, 5169, 6650-6, 6836, 6853-4, 6861, 6877, 6991, 10365-7",John Archer,2019-10-11
CHAS:Herp:6854,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 11: Shelf A,"Stored in jar with CHAS 3844-51, 5152, 5169, 6650-6, 6836, 6853-4, 6861, 6877, 6991, 10365-7",John Archer,2019-10-11
CHAS:Herp:6861,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 11: Shelf A,"Stored in jar with CHAS 3844-51, 5152, 5169, 6650-6, 6836, 6853-4, 6861, 6877, 6991, 10365-7",John Archer,2019-10-11
CHAS:Herp:6877,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 11: Shelf A,"Stored in jar with CHAS 3844-51, 5152, 5169, 6650-6, 6836, 6853-4, 6861, 6877, 6991, 10365-7",John Archer,2019-10-11
CHAS:Herp:6991,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 11: Shelf A,"Stored in jar with CHAS 3844-51, 5152, 5169, 6650-6, 6836, 6853-4, 6861, 6877, 6991, 10365-7",John Archer,2019-10-11
CHAS:Herp:10365,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 11: Shelf A,"Stored in jar with CHAS 3844-51, 5152, 5169, 6650-6, 6836, 6853-4, 6861, 6877, 6991, 10365-7",John Archer,2019-10-11
CHAS:Herp:10366,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 11: Shelf A,"Stored in jar with CHAS 3844-51, 5152, 5169, 6650-6, 6836, 6853-4, 6861, 6877, 6991, 10365-7",John Archer,2019-10-11
CHAS:Herp:10367,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 11: Shelf A,"Stored in jar with CHAS 3844-51, 5152, 5169, 6650-6, 6836, 6853-4, 6861, 6877, 6991, 10365-7",John Archer,2019-10-11
CHAS:Herp:4001,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 11: Shelf A,Stored in jar with CHAS 4001-4,John Archer,2019-10-18
CHAS:Herp:4002,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 11: Shelf A,Stored in jar with CHAS 4001-4,John Archer,2019-10-18
CHAS:Herp:4003,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 11: Shelf A,Stored in jar with CHAS 4001-4,John Archer,2019-10-18
CHAS:Herp:4004,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 11: Shelf A,Stored in jar with CHAS 4001-4,John Archer,2019-10-18
CHAS:Herp:4300,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 11: Shelf A,"Stored in jar with CHAS 4300, 4564, 9449, 10799, 12824,  13838, 15935",John Archer,2019-10-11
CHAS:Herp:4564,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 11: Shelf A,"Stored in jar with CHAS 4300, 4564, 9449, 10799, 12824,  13838, 15935",John Archer,2019-10-11
CHAS:Herp:9449,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 11: Shelf A,"Stored in jar with CHAS 4300, 4564, 9449, 10799, 12824,  13838, 15935",John Archer,2019-10-11
CHAS:Herp:10799,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 11: Shelf A,"Stored in jar with CHAS 4300, 4564, 9449, 10799, 12824,  13838, 15935",John Archer,2019-10-11
CHAS:Herp:12824,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 11: Shelf A,"Stored in jar with CHAS 4300, 4564, 9449, 10799, 12824,  13838, 15935",John Archer,2019-10-11
CHAS:Herp:13838,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 11: Shelf A,"Stored in jar with CHAS 4300, 4564, 9449, 10799, 12824,  13838, 15935",John Archer,2019-10-11
CHAS:Herp:15935,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 11: Shelf A,"Stored in jar with CHAS 4300, 4564, 9449, 10799, 12824,  13838, 15935",John Archer,2019-10-11
CHAS:Herp:4555,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 11: Shelf A,"Stored in jar with CHAS 4555, 9239-40, 15452",John Archer,2019-10-11
CHAS:Herp:9239,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 11: Shelf A,"Stored in jar with CHAS 4555, 9239-40, 15452",John Archer,2019-10-11
CHAS:Herp:9240,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 11: Shelf A,"Stored in jar with CHAS 4555, 9239-40, 15452",John Archer,2019-10-11
CHAS:Herp:15452,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 11: Shelf A,"Stored in jar with CHAS 4555, 9239-40, 15452",John Archer,2019-10-11
CHAS:Herp:527,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 11: Shelf A,"Stored in jar with CHAS 527-8, 925, 1984, 2652, 3641, 6661, 7443-6, 9412",John Archer,2019-06-18
CHAS:Herp:528,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 11: Shelf A,"Stored in jar with CHAS 527-8, 925, 1984, 2652, 3641, 6661, 7443-6, 9412",John Archer,2019-06-18
CHAS:Herp:925,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 11: Shelf A,"Stored in jar with CHAS 527-8, 925, 1984, 2652, 3641, 6661, 7443-6, 9412",John Archer,2019-06-18
CHAS:Herp:1984,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 11: Shelf A,"Stored in jar with CHAS 527-8, 925, 1984, 2652, 3641, 6661, 7443-6, 9412",John Archer,2019-06-18
CHAS:Herp:2652,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 11: Shelf A,"Stored in jar with CHAS 527-8, 925, 1984, 2652, 3641, 6661, 7443-6, 9412",John Archer,2019-06-18
CHAS:Herp:3641,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 11: Shelf A,"Stored in jar with CHAS 527-8, 925, 1984, 2652, 3641, 6661, 7443-6, 9412",John Archer,2019-06-18
CHAS:Herp:6661,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 11: Shelf A,"Stored in jar with CHAS 527-8, 925, 1984, 2652, 3641, 6661, 7443-6, 9412",John Archer,2019-06-18
CHAS:Herp:7443,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 11: Shelf A,"Stored in jar with CHAS 527-8, 925, 1984, 2652, 3641, 6661, 7443-6, 9412",John Archer,2019-06-18
CHAS:Herp:7444,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 11: Shelf A,"Stored in jar with CHAS 527-8, 925, 1984, 2652, 3641, 6661, 7443-6, 9412",John Archer,2019-06-18
CHAS:Herp:7445,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 11: Shelf A,"Stored in jar with CHAS 527-8, 925, 1984, 2652, 3641, 6661, 7443-6, 9412",John Archer,2019-06-18
CHAS:Herp:7446,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 11: Shelf A,"Stored in jar with CHAS 527-8, 925, 1984, 2652, 3641, 6661, 7443-6, 9412",John Archer,2019-06-18
CHAS:Herp:9412,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 11: Shelf A,"Stored in jar with CHAS 527-8, 925, 1984, 2652, 3641, 6661, 7443-6, 9412",John Archer,2019-06-18
CHAS:Herp:6708,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 11: Shelf A,Stored in jar with CHAS 6708-9,John Archer,2019-10-11
CHAS:Herp:6709,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 11: Shelf A,Stored in jar with CHAS 6708-9,John Archer,2019-10-11
CHAS:Herp:6911,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 11: Shelf A,"Stored in jar with CHAS 6911,6925, 6927, 7041-2, 7088, 7371, 7374, 16566",John Archer,2019-10-11
CHAS:Herp:6925,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 11: Shelf A,"Stored in jar with CHAS 6911,6925, 6927, 7041-2, 7088, 7371, 7374, 16566",John Archer,2019-10-11
CHAS:Herp:6927,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 11: Shelf A,"Stored in jar with CHAS 6911,6925, 6927, 7041-2, 7088, 7371, 7374, 16566",John Archer,2019-10-11
CHAS:Herp:7041,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 11: Shelf A,"Stored in jar with CHAS 6911,6925, 6927, 7041-2, 7088, 7371, 7374, 16566",John Archer,2019-10-11
CHAS:Herp:7042,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 11: Shelf A,"Stored in jar with CHAS 6911,6925, 6927, 7041-2, 7088, 7371, 7374, 16566",John Archer,2019-10-11
CHAS:Herp:7088,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 11: Shelf A,"Stored in jar with CHAS 6911,6925, 6927, 7041-2, 7088, 7371, 7374, 16566",John Archer,2019-10-11
CHAS:Herp:7371,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 11: Shelf A,"Stored in jar with CHAS 6911,6925, 6927, 7041-2, 7088, 7371, 7374, 16566",John Archer,2019-10-11
CHAS:Herp:7374,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 11: Shelf A,"Stored in jar with CHAS 6911,6925, 6927, 7041-2, 7088, 7371, 7374, 16566",John Archer,2019-10-11
CHAS:Herp:16566,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 11: Shelf A,"Stored in jar with CHAS 6911,6925, 6927, 7041-2, 7088, 7371, 7374, 16566",John Archer,2019-10-11
CHAS:Herp:7289,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 11: Shelf A,"Stored in jar with CHAS 7289-92, 18320",John Archer,2019-06-18
CHAS:Herp:7290,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 11: Shelf A,"Stored in jar with CHAS 7289-92, 18320",John Archer,2019-06-18
CHAS:Herp:7291,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 11: Shelf A,"Stored in jar with CHAS 7289-92, 18320",John Archer,2019-06-18
CHAS:Herp:7292,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 11: Shelf A,"Stored in jar with CHAS 7289-92, 18320",John Archer,2019-06-18
CHAS:Herp:8045,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 11: Shelf A,"Stored in jar with CHAS 8045-9, 8481, 8639-41",John Archer,2019-06-18
CHAS:Herp:8046,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 11: Shelf A,"Stored in jar with CHAS 8045-9, 8481, 8639-41",John Archer,2019-06-18
CHAS:Herp:8047,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 11: Shelf A,"Stored in jar with CHAS 8045-9, 8481, 8639-41",John Archer,2019-06-18
CHAS:Herp:8048,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 11: Shelf A,"Stored in jar with CHAS 8045-9, 8481, 8639-41",John Archer,2019-06-18
CHAS:Herp:8049,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 11: Shelf A,"Stored in jar with CHAS 8045-9, 8481, 8639-41",John Archer,2019-06-18
CHAS:Herp:8481,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 11: Shelf A,"Stored in jar with CHAS 8045-9, 8481, 8639-41",John Archer,2019-06-18
CHAS:Herp:8639,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 11: Shelf A,"Stored in jar with CHAS 8045-9, 8481, 8639-41",John Archer,2019-06-18
CHAS:Herp:8640,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 11: Shelf A,"Stored in jar with CHAS 8045-9, 8481, 8639-41",John Archer,2019-06-18
CHAS:Herp:8641,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 11: Shelf A,"Stored in jar with CHAS 8045-9, 8481, 8639-41",John Archer,2019-06-18
CHAS:Herp:1954.5355.1390,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 11: Shelf A,Stored in jar with NWU 1390,Dawn R. Roberts,2015-03-21
CHAS:Herp:1954.5355.1965,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 11: Shelf A,"Stored in jar with NWU 1965, 1970, 2003-4, 2011-3",Dawn R. Roberts,2015-03-28
CHAS:Herp:1954.5355.1970,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 11: Shelf A,"Stored in jar with NWU 1965, 1970, 2003-4, 2011-3",Dawn R. Roberts,2015-03-28
CHAS:Herp:1954.5355.2003,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 11: Shelf A,"Stored in jar with NWU 1965, 1970, 2003-4, 2011-3",Dawn R. Roberts,2015-03-28
CHAS:Herp:1954.5355.2004,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 11: Shelf A,"Stored in jar with NWU 1965, 1970, 2003-4, 2011-3",Dawn R. Roberts,2015-03-28
CHAS:Herp:1954.5355.2011,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 11: Shelf A,"Stored in jar with NWU 1965, 1970, 2003-4, 2011-3",Dawn R. Roberts,2015-03-28
CHAS:Herp:1954.5355.2012,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 11: Shelf A,"Stored in jar with NWU 1965, 1970, 2003-4, 2011-3",Dawn R. Roberts,2015-03-28
CHAS:Herp:1954.5355.2013,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 11: Shelf A,"Stored in jar with NWU 1965, 1970, 2003-4, 2011-3",Dawn R. Roberts,2015-03-28
CHAS:Herp:109,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 11: Shelf A,,Dawn R. Roberts,2014-09-17
CHAS:Herp:110,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 11: Shelf A,,Dawn R. Roberts,2014-09-17
CHAS:Herp:5798,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 11: Shelf A,,Dawn R. Roberts,2014-09-17
CHAS:Herp:8998,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 11: Shelf A,,Dawn R. Roberts,2014-09-17
CHAS:Herp:9008,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 11: Shelf A,,Dawn R. Roberts,2014-09-17
CHAS:Herp:9465,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 11: Shelf A,,Dawn R. Roberts,2014-09-17
CHAS:Herp:9473,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 11: Shelf A,,Dawn R. Roberts,2014-09-17
CHAS:Herp:10707,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 11: Shelf A,,Dawn R. Roberts,2014-09-17
CHAS:Herp:14223,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 11: Shelf A,,Dawn R. Roberts,2014-09-17
CHAS:Herp:15634,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 11: Shelf A,,Dawn R. Roberts,2014-09-17
CHAS:Herp:15914,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 11: Shelf A,,Dawn R. Roberts,2014-09-17
CHAS:Herp:16852,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 11: Shelf A,,Dawn R. Roberts,2014-09-17
CHAS:Herp:17789,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 11: Shelf A,,Dawn R. Roberts,2014-09-17
CHAS:Herp:18320,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 11: Shelf A,,Dawn R. Roberts,2014-09-17
CHAS:Herp:1954.5355.165,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 11: Shelf B,"Stored in jar with NWU 6, 129, 163, 165, 170, 352-3, 570, 671, 1597, 1874, 1889, 1891, 1903, 1909, 1911, 1915, 1917, 2057-8, 2082, 2388-9, 2390",John Archer,2019-01-11
CHAS:Herp:18581,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 11: Shelf B,"Stored in jar with RAE 157, 330-48, 468-9, 528, 544, 567-9, 678-9, 682-5, 696, 929-32, 937-8, 1312",Dawn R. Roberts,2016-02-20
CHAS:Herp:18754,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 11: Shelf B,"Stored in jar with RAE 157, 330-48, 468-9, 528, 544, 567-9, 678-9, 682-5, 696, 929-32, 937-8, 1312",Dawn R. Roberts,2016-02-20
CHAS:Herp:18755,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 11: Shelf B,"Stored in jar with RAE 157, 330-48, 468-9, 528, 544, 567-9, 678-9, 682-5, 696, 929-32, 937-8, 1312",Dawn R. Roberts,2016-02-20
CHAS:Herp:18756,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 11: Shelf B,"Stored in jar with RAE 157, 330-48, 468-9, 528, 544, 567-9, 678-9, 682-5, 696, 929-32, 937-8, 1312",Dawn R. Roberts,2016-02-20
CHAS:Herp:18757,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 11: Shelf B,"Stored in jar with RAE 157, 330-48, 468-9, 528, 544, 567-9, 678-9, 682-5, 696, 929-32, 937-8, 1312",Dawn R. Roberts,2016-02-20
CHAS:Herp:18758,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 11: Shelf B,"Stored in jar with RAE 157, 330-48, 468-9, 528, 544, 567-9, 678-9, 682-5, 696, 929-32, 937-8, 1312",Dawn R. Roberts,2016-02-20
CHAS:Herp:18759,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 11: Shelf B,"Stored in jar with RAE 157, 330-48, 468-9, 528, 544, 567-9, 678-9, 682-5, 696, 929-32, 937-8, 1312",Dawn R. Roberts,2016-02-20
CHAS:Herp:18760,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 11: Shelf B,"Stored in jar with RAE 157, 330-48, 468-9, 528, 544, 567-9, 678-9, 682-5, 696, 929-32, 937-8, 1312",Dawn R. Roberts,2016-02-20
CHAS:Herp:18761,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 11: Shelf B,"Stored in jar with RAE 157, 330-48, 468-9, 528, 544, 567-9, 678-9, 682-5, 696, 929-32, 937-8, 1312",Dawn R. Roberts,2016-02-20
CHAS:Herp:18762,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 11: Shelf B,"Stored in jar with RAE 157, 330-48, 468-9, 528, 544, 567-9, 678-9, 682-5, 696, 929-32, 937-8, 1312",Dawn R. Roberts,2016-02-20
CHAS:Herp:18763,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 11: Shelf B,"Stored in jar with RAE 157, 330-48, 468-9, 528, 544, 567-9, 678-9, 682-5, 696, 929-32, 937-8, 1312",Dawn R. Roberts,2016-02-20
CHAS:Herp:18764,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 11: Shelf B,"Stored in jar with RAE 157, 330-48, 468-9, 528, 544, 567-9, 678-9, 682-5, 696, 929-32, 937-8, 1312",Dawn R. Roberts,2016-02-20
CHAS:Herp:18765,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 11: Shelf B,"Stored in jar with RAE 157, 330-48, 468-9, 528, 544, 567-9, 678-9, 682-5, 696, 929-32, 937-8, 1312",Dawn R. Roberts,2016-02-20
CHAS:Herp:18766,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 11: Shelf B,"Stored in jar with RAE 157, 330-48, 468-9, 528, 544, 567-9, 678-9, 682-5, 696, 929-32, 937-8, 1312",Dawn R. Roberts,2016-02-20
CHAS:Herp:18767,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 11: Shelf B,"Stored in jar with RAE 157, 330-48, 468-9, 528, 544, 567-9, 678-9, 682-5, 696, 929-32, 937-8, 1312",Dawn R. Roberts,2016-02-20
CHAS:Herp:18768,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 11: Shelf B,"Stored in jar with RAE 157, 330-48, 468-9, 528, 544, 567-9, 678-9, 682-5, 696, 929-32, 937-8, 1312",Dawn R. Roberts,2016-02-20
CHAS:Herp:18769,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 11: Shelf B,"Stored in jar with RAE 157, 330-48, 468-9, 528, 544, 567-9, 678-9, 682-5, 696, 929-32, 937-8, 1312",Dawn R. Roberts,2016-02-20
CHAS:Herp:18770,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 11: Shelf B,"Stored in jar with RAE 157, 330-48, 468-9, 528, 544, 567-9, 678-9, 682-5, 696, 929-32, 937-8, 1312",Dawn R. Roberts,2016-02-20
