MEDIA_LICENSE,MIME_TYPE,MEDIA_TYPE,MEDIA_URI,MEDIA_LABEL_1,MEDIA_LABEL_VALUE_1,MEDIA_LABEL_2,MEDIA_LABEL_VALUE_2,MEDIA_LABEL_3,MEDIA_LABEL_VALUE_3
CC BY-NC-SA,image/dng,image,http://web.corral.tacc.utexas.edu/CAS/20161213-02/chas_egg_1325-2.dng,made date,2014-01-16,subject,bird,description,View of specimen.
CC BY-NC-SA,image/dng,image,http://web.corral.tacc.utexas.edu/CAS/20161213-02/chas_egg_1325-3.dng,made date,2014-01-16,subject,bird,description,View of specimen.
CC BY-NC-SA,image/dng,image,http://web.corral.tacc.utexas.edu/CAS/20161213-02/chas_egg_1327-1.dng,made date,2014-01-16,subject,bird,description,View of specimen.
CC BY-NC-SA,image/dng,image,http://web.corral.tacc.utexas.edu/CAS/20161213-02/chas_egg_1327-2.dng,made date,2014-01-16,subject,bird,description,View of specimen.
CC BY-NC-SA,image/dng,image,http://web.corral.tacc.utexas.edu/CAS/20161213-02/chas_egg_1327-3.dng,made date,2014-01-16,subject,bird,description,View of specimen.
CC BY-NC-SA,image/dng,image,http://web.corral.tacc.utexas.edu/CAS/20161213-02/chas_egg_1330-1.dng,made date,2014-01-16,subject,bird,description,View of specimen.
CC BY-NC-SA,image/dng,image,http://web.corral.tacc.utexas.edu/CAS/20161213-02/chas_egg_1330-2.dng,made date,2014-01-16,subject,bird,description,View of specimen.
CC BY-NC-SA,image/dng,image,http://web.corral.tacc.utexas.edu/CAS/20161213-02/chas_egg_1330-3.dng,made date,2014-01-16,subject,bird,description,View of specimen.
CC BY-NC-SA,image/dng,image,http://web.corral.tacc.utexas.edu/CAS/20161213-02/chas_egg_1331-1.dng,made date,2014-01-16,subject,bird,description,View of specimen.
CC BY-NC-SA,image/dng,image,http://web.corral.tacc.utexas.edu/CAS/20161213-02/chas_egg_1331-2.dng,made date,2014-01-16,subject,bird,description,View of specimen.
CC BY-NC-SA,image/dng,image,http://web.corral.tacc.utexas.edu/CAS/20161213-02/chas_egg_1331-3.dng,made date,2014-01-16,subject,bird,description,View of specimen.
CC BY-NC-SA,image/dng,image,http://web.corral.tacc.utexas.edu/CAS/20161213-02/chas_egg_1332-1.dng,made date,2014-01-16,subject,bird,description,View of specimen.
CC BY-NC-SA,image/dng,image,http://web.corral.tacc.utexas.edu/CAS/20161213-02/chas_egg_1332-2.dng,made date,2014-01-16,subject,bird,description,View of specimen.
CC BY-NC-SA,image/dng,image,http://web.corral.tacc.utexas.edu/CAS/20161213-02/chas_egg_1332-3.dng,made date,2014-01-16,subject,bird,description,View of specimen.
CC BY-NC-SA,image/dng,image,http://web.corral.tacc.utexas.edu/CAS/20161213-02/chas_egg_1334-1.dng,made date,2014-01-16,subject,bird,description,View of specimen.
CC BY-NC-SA,image/dng,image,http://web.corral.tacc.utexas.edu/CAS/20161213-02/chas_egg_1334-2.dng,made date,2014-01-16,subject,bird,description,View of specimen.
CC BY-NC-SA,image/dng,image,http://web.corral.tacc.utexas.edu/CAS/20161213-02/chas_egg_1334-3.dng,made date,2014-01-16,subject,bird,description,View of specimen.
CC BY-NC-SA,image/dng,image,http://web.corral.tacc.utexas.edu/CAS/20161213-02/chas_egg_1334-4.dng,made date,2014-01-16,subject,bird,description,View of specimen.
CC BY-NC-SA,image/dng,image,http://web.corral.tacc.utexas.edu/CAS/20161213-02/chas_egg_1336-1.dng,made date,2014-01-16,subject,bird,description,View of specimen.
CC BY-NC-SA,image/dng,image,http://web.corral.tacc.utexas.edu/CAS/20161213-02/chas_egg_1336-2.dng,made date,2014-01-16,subject,bird,description,View of specimen.
CC BY-NC-SA,image/dng,image,http://web.corral.tacc.utexas.edu/CAS/20161213-02/chas_egg_1336-3.dng,made date,2014-01-16,subject,bird,description,View of specimen.
CC BY-NC-SA,image/dng,image,http://web.corral.tacc.utexas.edu/CAS/20161213-02/chas_egg_1337-1.dng,made date,2014-01-16,subject,bird,description,View of specimen.
CC BY-NC-SA,image/dng,image,http://web.corral.tacc.utexas.edu/CAS/20161213-02/chas_egg_1337-2.dng,made date,2014-01-16,subject,bird,description,View of specimen.
CC BY-NC-SA,image/dng,image,http://web.corral.tacc.utexas.edu/CAS/20161213-02/chas_egg_1337-3.dng,made date,2014-01-16,subject,bird,description,View of specimen.
CC BY-NC-SA,image/dng,image,http://web.corral.tacc.utexas.edu/CAS/20161213-02/chas_egg_1338-1.dng,made date,2014-01-16,subject,bird,description,View of specimen.
CC BY-NC-SA,image/dng,image,http://web.corral.tacc.utexas.edu/CAS/20161213-02/chas_egg_1338-2.dng,made date,2014-01-16,subject,bird,description,View of specimen.
CC BY-NC-SA,image/dng,image,http://web.corral.tacc.utexas.edu/CAS/20161213-02/chas_egg_1338-3.dng,made date,2014-01-16,subject,bird,description,View of specimen.
CC BY-NC-SA,image/dng,image,http://web.corral.tacc.utexas.edu/CAS/20161213-02/chas_egg_1339-1.dng,made date,2014-01-16,subject,bird,description,View of specimen.
CC BY-NC-SA,image/dng,image,http://web.corral.tacc.utexas.edu/CAS/20161213-02/chas_egg_1339-2.dng,made date,2014-01-16,subject,bird,description,View of specimen.
CC BY-NC-SA,image/dng,image,http://web.corral.tacc.utexas.edu/CAS/20161213-02/chas_egg_1339-3.dng,made date,2014-01-16,subject,bird,description,View of specimen.
CC BY-NC-SA,image/dng,image,http://web.corral.tacc.utexas.edu/CAS/20161213-02/chas_egg_1340-1.dng,made date,2014-01-16,subject,bird,description,View of specimen.
CC BY-NC-SA,image/dng,image,http://web.corral.tacc.utexas.edu/CAS/20161213-02/chas_egg_1340-2.dng,made date,2014-01-16,subject,bird,description,View of specimen.
CC BY-NC-SA,image/dng,image,http://web.corral.tacc.utexas.edu/CAS/20161213-02/chas_egg_1340-3.dng,made date,2014-01-16,subject,bird,description,View of specimen.
CC BY-NC-SA,image/dng,image,http://web.corral.tacc.utexas.edu/CAS/20161213-02/chas_egg_1341-1.dng,made date,2014-01-16,subject,bird,description,View of specimen.
CC BY-NC-SA,image/dng,image,http://web.corral.tacc.utexas.edu/CAS/20161213-02/chas_egg_1341-2.dng,made date,2014-01-16,subject,bird,description,View of specimen.
CC BY-NC-SA,image/dng,image,http://web.corral.tacc.utexas.edu/CAS/20161213-02/chas_egg_1341-3.dng,made date,2014-01-16,subject,bird,description,View of specimen.
CC BY-NC-SA,image/dng,image,http://web.corral.tacc.utexas.edu/CAS/20161213-02/chas_egg_1342-1.dng,made date,2014-01-16,subject,bird,description,View of specimen.
CC BY-NC-SA,image/dng,image,http://web.corral.tacc.utexas.edu/CAS/20161213-02/chas_egg_1342-2.dng,made date,2014-01-16,subject,bird,description,View of specimen.
CC BY-NC-SA,image/dng,image,http://web.corral.tacc.utexas.edu/CAS/20161213-02/chas_egg_1342-3.dng,made date,2014-01-16,subject,bird,description,View of specimen.
CC BY-NC-SA,image/dng,image,http://web.corral.tacc.utexas.edu/CAS/20161213-02/chas_egg_1343-1.dng,made date,2014-01-16,subject,bird,description,View of specimen.
CC BY-NC-SA,image/dng,image,http://web.corral.tacc.utexas.edu/CAS/20161213-02/chas_egg_1343-2.dng,made date,2014-01-16,subject,bird,description,View of specimen.
CC BY-NC-SA,image/dng,image,http://web.corral.tacc.utexas.edu/CAS/20161213-02/chas_egg_1343-3.dng,made date,2014-01-16,subject,bird,description,View of specimen.
CC BY-NC-SA,image/dng,image,http://web.corral.tacc.utexas.edu/CAS/20161213-02/chas_egg_1344-1.dng,made date,2014-01-16,subject,bird,description,View of specimen.
CC BY-NC-SA,image/dng,image,http://web.corral.tacc.utexas.edu/CAS/20161213-02/chas_egg_1344-2.dng,made date,2014-01-16,subject,bird,description,View of specimen.
CC BY-NC-SA,image/dng,image,http://web.corral.tacc.utexas.edu/CAS/20161213-02/chas_egg_1344-3.dng,made date,2014-01-16,subject,bird,description,View of specimen.
CC BY-NC-SA,image/dng,image,http://web.corral.tacc.utexas.edu/CAS/20161213-02/chas_egg_1345-1.dng,made date,2014-01-16,subject,bird,description,View of specimen.
CC BY-NC-SA,image/dng,image,http://web.corral.tacc.utexas.edu/CAS/20161213-02/chas_egg_1345-2.dng,made date,2014-01-16,subject,bird,description,View of specimen.
CC BY-NC-SA,image/dng,image,http://web.corral.tacc.utexas.edu/CAS/20161213-02/chas_egg_1345-3.dng,made date,2014-01-16,subject,bird,description,View of specimen.
CC BY-NC-SA,image/dng,image,http://web.corral.tacc.utexas.edu/CAS/20161213-02/chas_egg_1346-1.dng,made date,2014-01-16,subject,bird,description,View of specimen.
CC BY-NC-SA,image/dng,image,http://web.corral.tacc.utexas.edu/CAS/20161213-02/chas_egg_1346-2.dng,made date,2014-01-16,subject,bird,description,View of specimen.
CC BY-NC-SA,image/dng,image,http://web.corral.tacc.utexas.edu/CAS/20161213-02/chas_egg_1346-3.dng,made date,2014-01-16,subject,bird,description,View of specimen.
CC BY-NC-SA,image/dng,image,http://web.corral.tacc.utexas.edu/CAS/20161213-02/chas_egg_1347-1.dng,made date,2014-01-16,subject,bird,description,View of specimen.
CC BY-NC-SA,image/dng,image,http://web.corral.tacc.utexas.edu/CAS/20161213-02/chas_egg_1347-2.dng,made date,2014-01-16,subject,bird,description,View of specimen.
CC BY-NC-SA,image/dng,image,http://web.corral.tacc.utexas.edu/CAS/20161213-02/chas_egg_1347-3.dng,made date,2014-01-16,subject,bird,description,View of specimen.
CC BY-NC-SA,image/dng,image,http://web.corral.tacc.utexas.edu/CAS/20161213-02/chas_egg_1348-1.dng,made date,2014-01-16,subject,bird,description,View of specimen.
CC BY-NC-SA,image/dng,image,http://web.corral.tacc.utexas.edu/CAS/20161213-02/chas_egg_1348-2.dng,made date,2014-01-16,subject,bird,description,View of specimen.
CC BY-NC-SA,image/dng,image,http://web.corral.tacc.utexas.edu/CAS/20161213-02/chas_egg_1348-3.dng,made date,2014-01-16,subject,bird,description,View of specimen.
CC BY-NC-SA,image/dng,image,http://web.corral.tacc.utexas.edu/CAS/20161213-02/chas_egg_1349-1.dng,made date,2014-01-16,subject,bird,description,View of specimen.
CC BY-NC-SA,image/dng,image,http://web.corral.tacc.utexas.edu/CAS/20161213-02/chas_egg_1349-2.dng,made date,2014-01-16,subject,bird,description,View of specimen.
CC BY-NC-SA,image/dng,image,http://web.corral.tacc.utexas.edu/CAS/20161213-02/chas_egg_1349-3.dng,made date,2014-01-16,subject,bird,description,View of specimen.
CC BY-NC-SA,image/dng,image,http://web.corral.tacc.utexas.edu/CAS/20161213-02/chas_egg_1349-4.dng,made date,2014-01-16,subject,bird,description,View of specimen.
CC BY-NC-SA,image/dng,image,http://web.corral.tacc.utexas.edu/CAS/20161213-02/chas_egg_1350-1.dng,made date,2014-01-16,subject,bird,description,View of specimen.
CC BY-NC-SA,image/dng,image,http://web.corral.tacc.utexas.edu/CAS/20161213-02/chas_egg_1350-2.dng,made date,2014-01-16,subject,bird,description,View of specimen.
CC BY-NC-SA,image/dng,image,http://web.corral.tacc.utexas.edu/CAS/20161213-02/chas_egg_1350-3.dng,made date,2014-01-16,subject,bird,description,View of specimen.
CC BY-NC-SA,image/dng,image,http://web.corral.tacc.utexas.edu/CAS/20161213-02/chas_egg_1350-4.dng,made date,2014-01-16,subject,bird,description,View of specimen.
CC BY-NC-SA,image/dng,image,http://web.corral.tacc.utexas.edu/CAS/20161213-02/chas_egg_1351-1.dng,made date,2014-01-16,subject,bird,description,View of specimen.
CC BY-NC-SA,image/dng,image,http://web.corral.tacc.utexas.edu/CAS/20161213-02/chas_egg_1351-2.dng,made date,2014-01-16,subject,bird,description,View of specimen.
CC BY-NC-SA,image/dng,image,http://web.corral.tacc.utexas.edu/CAS/20161213-02/chas_egg_1351-3.dng,made date,2014-01-16,subject,bird,description,View of specimen.
CC BY-NC-SA,image/dng,image,http://web.corral.tacc.utexas.edu/CAS/20161213-02/chas_egg_1352-1.dng,made date,2014-01-16,subject,bird,description,View of specimen.
CC BY-NC-SA,image/dng,image,http://web.corral.tacc.utexas.edu/CAS/20161213-02/chas_egg_1352-2.dng,made date,2014-01-16,subject,bird,description,View of specimen.
CC BY-NC-SA,image/dng,image,http://web.corral.tacc.utexas.edu/CAS/20161213-02/chas_egg_1352-3.dng,made date,2014-01-16,subject,bird,description,View of specimen.
CC BY-NC-SA,image/dng,image,http://web.corral.tacc.utexas.edu/CAS/20161213-02/chas_egg_1353-1.dng,made date,2014-01-16,subject,bird,description,View of specimen.
CC BY-NC-SA,image/dng,image,http://web.corral.tacc.utexas.edu/CAS/20161213-02/chas_egg_1353-2.dng,made date,2014-01-16,subject,bird,description,View of specimen.
CC BY-NC-SA,image/dng,image,http://web.corral.tacc.utexas.edu/CAS/20161213-02/chas_egg_1353-3.dng,made date,2014-01-16,subject,bird,description,View of specimen.
CC BY-NC-SA,image/dng,image,http://web.corral.tacc.utexas.edu/CAS/20161213-02/chas_egg_1354-1.dng,made date,2014-01-16,subject,bird,description,View of specimen.
CC BY-NC-SA,image/dng,image,http://web.corral.tacc.utexas.edu/CAS/20161213-02/chas_egg_1354-2.dng,made date,2014-01-16,subject,bird,description,View of specimen.
CC BY-NC-SA,image/dng,image,http://web.corral.tacc.utexas.edu/CAS/20161213-02/chas_egg_1354-3.dng,made date,2014-01-16,subject,bird,description,View of specimen.
CC BY-NC-SA,image/dng,image,http://web.corral.tacc.utexas.edu/CAS/20161213-02/chas_egg_1355-1.dng,made date,2014-01-16,subject,bird,description,View of specimen.
CC BY-NC-SA,image/dng,image,http://web.corral.tacc.utexas.edu/CAS/20161213-02/chas_egg_1355-2.dng,made date,2014-01-16,subject,bird,description,View of specimen.
CC BY-NC-SA,image/dng,image,http://web.corral.tacc.utexas.edu/CAS/20161213-02/chas_egg_1355-3.dng,made date,2014-01-16,subject,bird,description,View of specimen.
CC BY-NC-SA,image/dng,image,http://web.corral.tacc.utexas.edu/CAS/20161213-02/chas_egg_1356-1.dng,made date,2014-01-16,subject,bird,description,View of specimen.
CC BY-NC-SA,image/dng,image,http://web.corral.tacc.utexas.edu/CAS/20161213-02/chas_egg_1356-2.dng,made date,2014-01-16,subject,bird,description,View of specimen.
CC BY-NC-SA,image/dng,image,http://web.corral.tacc.utexas.edu/CAS/20161213-02/chas_egg_1356-3.dng,made date,2014-01-16,subject,bird,description,View of specimen.
CC BY-NC-SA,image/dng,image,http://web.corral.tacc.utexas.edu/CAS/20161213-02/chas_egg_1356-4.dng,made date,2014-01-16,subject,bird,description,View of specimen.
CC BY-NC-SA,image/dng,image,http://web.corral.tacc.utexas.edu/CAS/20161213-02/chas_egg_1356-5.dng,made date,2014-01-16,subject,bird,description,View of specimen.
CC BY-NC-SA,image/dng,image,http://web.corral.tacc.utexas.edu/CAS/20161213-02/chas_egg_1356-6.dng,made date,2014-01-16,subject,bird,description,View of specimen.
CC BY-NC-SA,image/dng,image,http://web.corral.tacc.utexas.edu/CAS/20161213-02/chas_egg_1356-7.dng,made date,2014-01-16,subject,bird,description,View of specimen.
