MEDIA_URI,PREVIEW_URI,MEDIA_LICENSE,MIME_TYPE,MEDIA_TYPE,MEDIA_RELATIONSHIP_1,MEDIA_RELATED_TERM_1,MEDIA_RELATIONSHIP_2,MEDIA_RELATED_TERM_2,MEDIA_RELATIONSHIP_3,MEDIA_RELATED_TERM_3,MEDIA_LABEL_1,MEDIA_LABEL_VALUE_1,MEDIA_LABEL_2,MEDIA_LABEL_VALUE_2,MEDIA_LABEL_3,MEDIA_LABEL_VALUE_3
http://web.corral.tacc.utexas.edu/CAS/20161211-03/jpg/chas_egg_1000-1.jpg,http://web.corral.tacc.utexas.edu/CAS/20161211-03/tb/tn_chas_egg_1000-1.jpg,CC BY-NC-SA,image/jpeg,image,shows cataloged_item,CHAS:Egg:1000,derived from media,http://web.corral.tacc.utexas.edu/CAS/20161211-03/chas_egg_1000-1.dng,associated with project,chas-specimen-photography,made date,2014-01-16,subject,bird,description,View of specimen.
http://web.corral.tacc.utexas.edu/CAS/20161211-03/jpg/chas_egg_1000-2.jpg,http://web.corral.tacc.utexas.edu/CAS/20161211-03/tb/tn_chas_egg_1000-2.jpg,CC BY-NC-SA,image/jpeg,image,shows cataloged_item,CHAS:Egg:1000,derived from media,http://web.corral.tacc.utexas.edu/CAS/20161211-03/chas_egg_1000-2.dng,associated with project,chas-specimen-photography,made date,2014-01-16,subject,bird,description,View of specimen.
http://web.corral.tacc.utexas.edu/CAS/20161211-03/jpg/chas_egg_1000-3.jpg,http://web.corral.tacc.utexas.edu/CAS/20161211-03/tb/tn_chas_egg_1000-3.jpg,CC BY-NC-SA,image/jpeg,image,shows cataloged_item,CHAS:Egg:1000,derived from media,http://web.corral.tacc.utexas.edu/CAS/20161211-03/chas_egg_1000-3.dng,associated with project,chas-specimen-photography,made date,2014-01-16,subject,bird,description,View of specimen.
http://web.corral.tacc.utexas.edu/CAS/20161211-03/jpg/chas_egg_601-1.jpg,http://web.corral.tacc.utexas.edu/CAS/20161211-03/tb/tn_chas_egg_601-1.jpg,CC BY-NC-SA,image/jpeg,image,shows cataloged_item,CHAS:Egg:601,derived from media,http://web.corral.tacc.utexas.edu/CAS/20161211-03/chas_egg_601-1.dng,associated with project,chas-specimen-photography,made date,2014-01-16,subject,bird,description,View of specimen.
http://web.corral.tacc.utexas.edu/CAS/20161211-03/jpg/chas_egg_601-2.jpg,http://web.corral.tacc.utexas.edu/CAS/20161211-03/tb/tn_chas_egg_601-2.jpg,CC BY-NC-SA,image/jpeg,image,shows cataloged_item,CHAS:Egg:601,derived from media,http://web.corral.tacc.utexas.edu/CAS/20161211-03/chas_egg_601-2.dng,associated with project,chas-specimen-photography,made date,2014-01-16,subject,bird,description,View of specimen.
http://web.corral.tacc.utexas.edu/CAS/20161211-03/jpg/chas_egg_601-3.jpg,http://web.corral.tacc.utexas.edu/CAS/20161211-03/tb/tn_chas_egg_601-3.jpg,CC BY-NC-SA,image/jpeg,image,shows cataloged_item,CHAS:Egg:601,derived from media,http://web.corral.tacc.utexas.edu/CAS/20161211-03/chas_egg_601-3.dng,associated with project,chas-specimen-photography,made date,2014-01-16,subject,bird,description,View of specimen.
http://web.corral.tacc.utexas.edu/CAS/20161211-03/jpg/chas_egg_602-1.jpg,http://web.corral.tacc.utexas.edu/CAS/20161211-03/tb/tn_chas_egg_602-1.jpg,CC BY-NC-SA,image/jpeg,image,shows cataloged_item,CHAS:Egg:602,derived from media,http://web.corral.tacc.utexas.edu/CAS/20161211-03/chas_egg_602-1.dng,associated with project,chas-specimen-photography,made date,2014-01-16,subject,bird,description,View of specimen.
http://web.corral.tacc.utexas.edu/CAS/20161211-03/jpg/chas_egg_602-2.jpg,http://web.corral.tacc.utexas.edu/CAS/20161211-03/tb/tn_chas_egg_602-2.jpg,CC BY-NC-SA,image/jpeg,image,shows cataloged_item,CHAS:Egg:602,derived from media,http://web.corral.tacc.utexas.edu/CAS/20161211-03/chas_egg_602-2.dng,associated with project,chas-specimen-photography,made date,2014-01-16,subject,bird,description,View of specimen.
http://web.corral.tacc.utexas.edu/CAS/20161211-03/jpg/chas_egg_602-3.jpg,http://web.corral.tacc.utexas.edu/CAS/20161211-03/tb/tn_chas_egg_602-3.jpg,CC BY-NC-SA,image/jpeg,image,shows cataloged_item,CHAS:Egg:602,derived from media,http://web.corral.tacc.utexas.edu/CAS/20161211-03/chas_egg_602-3.dng,associated with project,chas-specimen-photography,made date,2014-01-16,subject,bird,description,View of specimen.
http://web.corral.tacc.utexas.edu/CAS/20161211-03/jpg/chas_egg_603-1.jpg,http://web.corral.tacc.utexas.edu/CAS/20161211-03/tb/tn_chas_egg_603-1.jpg,CC BY-NC-SA,image/jpeg,image,shows cataloged_item,CHAS:Egg:603,derived from media,http://web.corral.tacc.utexas.edu/CAS/20161211-03/chas_egg_603-1.dng,associated with project,chas-specimen-photography,made date,2014-01-16,subject,bird,description,View of specimen.
http://web.corral.tacc.utexas.edu/CAS/20161211-03/jpg/chas_egg_603-2.jpg,http://web.corral.tacc.utexas.edu/CAS/20161211-03/tb/tn_chas_egg_603-2.jpg,CC BY-NC-SA,image/jpeg,image,shows cataloged_item,CHAS:Egg:603,derived from media,http://web.corral.tacc.utexas.edu/CAS/20161211-03/chas_egg_603-2.dng,associated with project,chas-specimen-photography,made date,2014-01-16,subject,bird,description,View of specimen.
http://web.corral.tacc.utexas.edu/CAS/20161211-03/jpg/chas_egg_603-3.jpg,http://web.corral.tacc.utexas.edu/CAS/20161211-03/tb/tn_chas_egg_603-3.jpg,CC BY-NC-SA,image/jpeg,image,shows cataloged_item,CHAS:Egg:603,derived from media,http://web.corral.tacc.utexas.edu/CAS/20161211-03/chas_egg_603-3.dng,associated with project,chas-specimen-photography,made date,2014-01-16,subject,bird,description,View of specimen.
http://web.corral.tacc.utexas.edu/CAS/20161211-03/jpg/chas_egg_604-1.jpg,http://web.corral.tacc.utexas.edu/CAS/20161211-03/tb/tn_chas_egg_604-1.jpg,CC BY-NC-SA,image/jpeg,image,shows cataloged_item,CHAS:Egg:604,derived from media,http://web.corral.tacc.utexas.edu/CAS/20161211-03/chas_egg_604-1.dng,associated with project,chas-specimen-photography,made date,2014-01-16,subject,bird,description,View of specimen.
http://web.corral.tacc.utexas.edu/CAS/20161211-03/jpg/chas_egg_604-2.jpg,http://web.corral.tacc.utexas.edu/CAS/20161211-03/tb/tn_chas_egg_604-2.jpg,CC BY-NC-SA,image/jpeg,image,shows cataloged_item,CHAS:Egg:604,derived from media,http://web.corral.tacc.utexas.edu/CAS/20161211-03/chas_egg_604-2.dng,associated with project,chas-specimen-photography,made date,2014-01-16,subject,bird,description,View of specimen.
http://web.corral.tacc.utexas.edu/CAS/20161211-03/jpg/chas_egg_604-3.jpg,http://web.corral.tacc.utexas.edu/CAS/20161211-03/tb/tn_chas_egg_604-3.jpg,CC BY-NC-SA,image/jpeg,image,shows cataloged_item,CHAS:Egg:604,derived from media,http://web.corral.tacc.utexas.edu/CAS/20161211-03/chas_egg_604-3.dng,associated with project,chas-specimen-photography,made date,2014-01-16,subject,bird,description,View of specimen.
http://web.corral.tacc.utexas.edu/CAS/20161211-03/jpg/chas_egg_605-1.jpg,http://web.corral.tacc.utexas.edu/CAS/20161211-03/tb/tn_chas_egg_605-1.jpg,CC BY-NC-SA,image/jpeg,image,shows cataloged_item,CHAS:Egg:605,derived from media,http://web.corral.tacc.utexas.edu/CAS/20161211-03/chas_egg_605-1.dng,associated with project,chas-specimen-photography,made date,2014-01-16,subject,bird,description,View of specimen.
