MEDIA_URI,PREVIEW_URI,MIME_TYPE,MEDIA_TYPE,media_license,media_relationship_1,media_related_term_1,media_relationship_2,media_related_term_2,media_relationship_3,media_related_term_3,media_relationship_4,media_related_term_4,media_label_1,media_label_value_1,media_label_2,media_label_value_2,media_label_3,media_label_value_3,media_label_5,media_label_value_5
https://web.corral.tacc.utexas.edu/CAS/20190730/jpg/chas_inv_20704A-1.dng.jpg,https://web.corral.tacc.utexas.edu/CAS/20190730/tb/tn_chas_inv_20704A-1.dng.jpg,image/jpeg,image,CC BY-NC-SA,created by agent,Kevin Eatinger,associated with project,10002309,associated with project,10002533,shows cataloged_item,CHAS:Inv:20704.1,title,Lectotype of Purpurea problematica,subject,mollusk,subject,type specimen,made date,2011-08-24
https://web.corral.tacc.utexas.edu/CAS/20190730/jpg/chas_inv_20704A-2.dng.jpg,https://web.corral.tacc.utexas.edu/CAS/20190730/tb/tn_chas_inv_20704A-2.dng.jpg,image/jpeg,image,CC BY-NC-SA,created by agent,Kevin Eatinger,associated with project,10002309,associated with project,10002533,shows cataloged_item,CHAS:Inv:20704.1,title,Lectotype of Purpurea problematica,subject,mollusk,subject,type specimen,made date,2011-08-24
https://web.corral.tacc.utexas.edu/CAS/20190730/jpg/chas_inv_20704A-3.dng.jpg,https://web.corral.tacc.utexas.edu/CAS/20190730/tb/tn_chas_inv_20704A-3.dng.jpg,image/jpeg,image,CC BY-NC-SA,created by agent,Kevin Eatinger,associated with project,10002309,associated with project,10002533,shows cataloged_item,CHAS:Inv:20704.1,title,Lectotype of Purpurea problematica,subject,mollusk,subject,type specimen,made date,2011-08-24
https://web.corral.tacc.utexas.edu/CAS/20190730/jpg/chas_inv_20704A-4.dng.jpg,https://web.corral.tacc.utexas.edu/CAS/20190730/tb/tn_chas_inv_20704A-4.dng.jpg,image/jpeg,image,CC BY-NC-SA,created by agent,Kevin Eatinger,associated with project,10002309,associated with project,10002533,shows cataloged_item,CHAS:Inv:20704.1,title,Lectotype of Purpurea problematica,subject,mollusk,subject,type specimen,made date,2011-08-24
https://web.corral.tacc.utexas.edu/CAS/20190730/jpg/chas_inv_20704A-5.dng.jpg,https://web.corral.tacc.utexas.edu/CAS/20190730/tb/tn_chas_inv_20704A-5.dng.jpg,image/jpeg,image,CC BY-NC-SA,created by agent,Kevin Eatinger,associated with project,10002309,associated with project,10002533,shows cataloged_item,CHAS:Inv:20704.1,title,Lectotype of Purpurea problematica,subject,mollusk,subject,type specimen,made date,2011-08-24
https://web.corral.tacc.utexas.edu/CAS/20190730/jpg/chas_inv_20801-1.dng.jpg,https://web.corral.tacc.utexas.edu/CAS/20190730/tb/tn_chas_inv_20801-1.dng.jpg,image/jpeg,image,CC BY-NC-SA,created by agent,Kevin Eatinger,associated with project,10002309,,,shows cataloged_item,CHAS:Inv:20801,title,Image of malacology specimen CHAS:Inv:20801,subject,mollusk,,,made date,2011-08-31
https://web.corral.tacc.utexas.edu/CAS/20190730/jpg/chas_inv_20801-2.dng.jpg,https://web.corral.tacc.utexas.edu/CAS/20190730/tb/tn_chas_inv_20801-2.dng.jpg,image/jpeg,image,CC BY-NC-SA,created by agent,Kevin Eatinger,associated with project,10002309,,,shows cataloged_item,CHAS:Inv:20801,title,Image of malacology specimen CHAS:Inv:20801,subject,mollusk,,,made date,2011-08-31
https://web.corral.tacc.utexas.edu/CAS/20190730/jpg/chas_inv_20801-3.dng.jpg,https://web.corral.tacc.utexas.edu/CAS/20190730/tb/tn_chas_inv_20801-3.dng.jpg,image/jpeg,image,CC BY-NC-SA,created by agent,Kevin Eatinger,associated with project,10002309,,,shows cataloged_item,CHAS:Inv:20801,title,Image of malacology specimen CHAS:Inv:20801,subject,mollusk,,,made date,2011-08-31
https://web.corral.tacc.utexas.edu/CAS/20190730/jpg/chas_inv_20802-1.dng.jpg,https://web.corral.tacc.utexas.edu/CAS/20190730/tb/tn_chas_inv_20802-1.dng.jpg,image/jpeg,image,CC BY-NC-SA,created by agent,Kevin Eatinger,associated with project,10002309,,,shows cataloged_item,CHAS:Inv:20802,title,Image of malacology specimen CHAS:Inv:20802,subject,mollusk,,,made date,2011-08-31
https://web.corral.tacc.utexas.edu/CAS/20190730/jpg/chas_inv_20802-2.dng.jpg,https://web.corral.tacc.utexas.edu/CAS/20190730/tb/tn_chas_inv_20802-2.dng.jpg,image/jpeg,image,CC BY-NC-SA,created by agent,Kevin Eatinger,associated with project,10002309,,,shows cataloged_item,CHAS:Inv:20802,title,Image of malacology specimen CHAS:Inv:20802,subject,mollusk,,,made date,2011-08-31
https://web.corral.tacc.utexas.edu/CAS/20190730/jpg/chas_inv_20802-3.dng.jpg,https://web.corral.tacc.utexas.edu/CAS/20190730/tb/tn_chas_inv_20802-3.dng.jpg,image/jpeg,image,CC BY-NC-SA,created by agent,Kevin Eatinger,associated with project,10002309,,,shows cataloged_item,CHAS:Inv:20802,title,Image of malacology specimen CHAS:Inv:20802,subject,mollusk,,,made date,2011-08-31
https://web.corral.tacc.utexas.edu/CAS/20190730/jpg/chas_inv_20940-1.dng.jpg,https://web.corral.tacc.utexas.edu/CAS/20190730/tb/tn_chas_inv_20940-1.dng.jpg,image/jpeg,image,CC BY-NC-SA,created by agent,Kevin Eatinger,associated with project,10002309,,,shows cataloged_item,CHAS:Inv:20940,title,Image of malacology specimen CHAS:Inv:20940,subject,mollusk,,,made date,2011-09-07
https://web.corral.tacc.utexas.edu/CAS/20190730/jpg/chas_inv_20940-2.dng.jpg,https://web.corral.tacc.utexas.edu/CAS/20190730/tb/tn_chas_inv_20940-2.dng.jpg,image/jpeg,image,CC BY-NC-SA,created by agent,Kevin Eatinger,associated with project,10002309,,,shows cataloged_item,CHAS:Inv:20940,title,Image of malacology specimen CHAS:Inv:20940,subject,mollusk,,,made date,2011-09-07
https://web.corral.tacc.utexas.edu/CAS/20190730/jpg/chas_inv_20940-3.dng.jpg,https://web.corral.tacc.utexas.edu/CAS/20190730/tb/tn_chas_inv_20940-3.dng.jpg,image/jpeg,image,CC BY-NC-SA,created by agent,Kevin Eatinger,associated with project,10002309,,,shows cataloged_item,CHAS:Inv:20940,title,Image of malacology specimen CHAS:Inv:20940,subject,mollusk,,,made date,2011-09-07
https://web.corral.tacc.utexas.edu/CAS/20190730/jpg/chas_inv_21004-1.dng.jpg,https://web.corral.tacc.utexas.edu/CAS/20190730/tb/tn_chas_inv_21004-1.dng.jpg,image/jpeg,image,CC BY-NC-SA,created by agent,Kevin Eatinger,associated with project,10002309,,,shows cataloged_item,CHAS:Inv:21004,title,Image of malacology specimen CHAS:Inv:21004,subject,mollusk,,,made date,2011-08-29
https://web.corral.tacc.utexas.edu/CAS/20190730/jpg/chas_inv_21004-2.dng.jpg,https://web.corral.tacc.utexas.edu/CAS/20190730/tb/tn_chas_inv_21004-2.dng.jpg,image/jpeg,image,CC BY-NC-SA,created by agent,Kevin Eatinger,associated with project,10002309,,,shows cataloged_item,CHAS:Inv:21004,title,Image of malacology specimen CHAS:Inv:21004,subject,mollusk,,,made date,2011-08-29
https://web.corral.tacc.utexas.edu/CAS/20190730/jpg/chas_inv_21004-3.dng.jpg,https://web.corral.tacc.utexas.edu/CAS/20190730/tb/tn_chas_inv_21004-3.dng.jpg,image/jpeg,image,CC BY-NC-SA,created by agent,Kevin Eatinger,associated with project,10002309,,,shows cataloged_item,CHAS:Inv:21004,title,Image of malacology specimen CHAS:Inv:21004,subject,mollusk,,,made date,2011-08-29
https://web.corral.tacc.utexas.edu/CAS/20190730/jpg/chas_inv_21005-1.dng.jpg,https://web.corral.tacc.utexas.edu/CAS/20190730/tb/tn_chas_inv_21005-1.dng.jpg,image/jpeg,image,CC BY-NC-SA,created by agent,Kevin Eatinger,associated with project,10002309,,,shows cataloged_item,CHAS:Inv:21005,title,Image of malacology specimen CHAS:Inv:21005,subject,mollusk,,,made date,2011-08-29
https://web.corral.tacc.utexas.edu/CAS/20190730/jpg/chas_inv_21005-2.dng.jpg,https://web.corral.tacc.utexas.edu/CAS/20190730/tb/tn_chas_inv_21005-2.dng.jpg,image/jpeg,image,CC BY-NC-SA,created by agent,Kevin Eatinger,associated with project,10002309,,,shows cataloged_item,CHAS:Inv:21005,title,Image of malacology specimen CHAS:Inv:21005,subject,mollusk,,,made date,2011-08-29
https://web.corral.tacc.utexas.edu/CAS/20190730/jpg/chas_inv_21005-3.dng.jpg,https://web.corral.tacc.utexas.edu/CAS/20190730/tb/tn_chas_inv_21005-3.dng.jpg,image/jpeg,image,CC BY-NC-SA,created by agent,Kevin Eatinger,associated with project,10002309,,,shows cataloged_item,CHAS:Inv:21005,title,Image of malacology specimen CHAS:Inv:21005,subject,mollusk,,,made date,2011-08-29
https://web.corral.tacc.utexas.edu/CAS/20190730/jpg/chas_inv_21006-1.dng.jpg,https://web.corral.tacc.utexas.edu/CAS/20190730/tb/tn_chas_inv_21006-1.dng.jpg,image/jpeg,image,CC BY-NC-SA,created by agent,Kevin Eatinger,associated with project,10002309,,,shows cataloged_item,CHAS:Inv:21006,title,Image of malacology specimen CHAS:Inv:21006,subject,mollusk,,,made date,2011-08-29
https://web.corral.tacc.utexas.edu/CAS/20190730/jpg/chas_inv_21006-2.dng.jpg,https://web.corral.tacc.utexas.edu/CAS/20190730/tb/tn_chas_inv_21006-2.dng.jpg,image/jpeg,image,CC BY-NC-SA,created by agent,Kevin Eatinger,associated with project,10002309,,,shows cataloged_item,CHAS:Inv:21006,title,Image of malacology specimen CHAS:Inv:21006,subject,mollusk,,,made date,2011-08-29
https://web.corral.tacc.utexas.edu/CAS/20190730/jpg/chas_inv_21006-3.dng.jpg,https://web.corral.tacc.utexas.edu/CAS/20190730/tb/tn_chas_inv_21006-3.dng.jpg,image/jpeg,image,CC BY-NC-SA,created by agent,Kevin Eatinger,associated with project,10002309,,,shows cataloged_item,CHAS:Inv:21006,title,Image of malacology specimen CHAS:Inv:21006,subject,mollusk,,,made date,2011-08-29
https://web.corral.tacc.utexas.edu/CAS/20190730/jpg/chas_inv_21007-1.dng.jpg,https://web.corral.tacc.utexas.edu/CAS/20190730/tb/tn_chas_inv_21007-1.dng.jpg,image/jpeg,image,CC BY-NC-SA,created by agent,Kevin Eatinger,associated with project,10002309,,,shows cataloged_item,CHAS:Inv:21007,title,Image of malacology specimen CHAS:Inv:21007,subject,mollusk,,,made date,2011-08-29
https://web.corral.tacc.utexas.edu/CAS/20190730/jpg/chas_inv_21007-2.dng.jpg,https://web.corral.tacc.utexas.edu/CAS/20190730/tb/tn_chas_inv_21007-2.dng.jpg,image/jpeg,image,CC BY-NC-SA,created by agent,Kevin Eatinger,associated with project,10002309,,,shows cataloged_item,CHAS:Inv:21007,title,Image of malacology specimen CHAS:Inv:21007,subject,mollusk,,,made date,2011-08-29
https://web.corral.tacc.utexas.edu/CAS/20190730/jpg/chas_inv_21007-3.dng.jpg,https://web.corral.tacc.utexas.edu/CAS/20190730/tb/tn_chas_inv_21007-3.dng.jpg,image/jpeg,image,CC BY-NC-SA,created by agent,Kevin Eatinger,associated with project,10002309,,,shows cataloged_item,CHAS:Inv:21007,title,Image of malacology specimen CHAS:Inv:21007,subject,mollusk,,,made date,2011-08-29
https://web.corral.tacc.utexas.edu/CAS/20190730/jpg/chas_inv_21009-1.dng.jpg,https://web.corral.tacc.utexas.edu/CAS/20190730/tb/tn_chas_inv_21009-1.dng.jpg,image/jpeg,image,CC BY-NC-SA,created by agent,Kevin Eatinger,associated with project,10002309,,,shows cataloged_item,CHAS:Inv:21009,title,Image of malacology specimen CHAS:Inv:21009,subject,mollusk,,,made date,2011-08-29
https://web.corral.tacc.utexas.edu/CAS/20190730/jpg/chas_inv_21009-2.dng.jpg,https://web.corral.tacc.utexas.edu/CAS/20190730/tb/tn_chas_inv_21009-2.dng.jpg,image/jpeg,image,CC BY-NC-SA,created by agent,Kevin Eatinger,associated with project,10002309,,,shows cataloged_item,CHAS:Inv:21009,title,Image of malacology specimen CHAS:Inv:21009,subject,mollusk,,,made date,2011-08-29
https://web.corral.tacc.utexas.edu/CAS/20190730/jpg/chas_inv_21009-4.dng.jpg,https://web.corral.tacc.utexas.edu/CAS/20190730/tb/tn_chas_inv_21009-4.dng.jpg,image/jpeg,image,CC BY-NC-SA,created by agent,Kevin Eatinger,associated with project,10002309,,,shows cataloged_item,CHAS:Inv:21009,title,Image of malacology specimen CHAS:Inv:21009,subject,mollusk,,,made date,2011-08-29
https://web.corral.tacc.utexas.edu/CAS/20190730/jpg/chas_inv_21010-1.dng.jpg,https://web.corral.tacc.utexas.edu/CAS/20190730/tb/tn_chas_inv_21010-1.dng.jpg,image/jpeg,image,CC BY-NC-SA,created by agent,Kevin Eatinger,associated with project,10002309,associated with project,10002533,shows cataloged_item,CHAS:Inv:21010,title,Paratype of Somatogyrus humerosus,subject,mollusk,subject,type specimen,made date,2011-08-29
https://web.corral.tacc.utexas.edu/CAS/20190730/jpg/chas_inv_21010-3.dng.jpg,https://web.corral.tacc.utexas.edu/CAS/20190730/tb/tn_chas_inv_21010-3.dng.jpg,image/jpeg,image,CC BY-NC-SA,created by agent,Kevin Eatinger,associated with project,10002309,associated with project,10002533,shows cataloged_item,CHAS:Inv:21010,title,Paratype of Somatogyrus humerosus,subject,mollusk,subject,type specimen,made date,2011-08-29
https://web.corral.tacc.utexas.edu/CAS/20190730/jpg/chas_inv_21010-5.dng.jpg,https://web.corral.tacc.utexas.edu/CAS/20190730/tb/tn_chas_inv_21010-5.dng.jpg,image/jpeg,image,CC BY-NC-SA,created by agent,Kevin Eatinger,associated with project,10002309,associated with project,10002533,shows cataloged_item,CHAS:Inv:21010,title,Paratype of Somatogyrus humerosus,subject,mollusk,subject,type specimen,made date,2011-08-29
https://web.corral.tacc.utexas.edu/CAS/20190730/jpg/chas_inv_21011-1.dng.jpg,https://web.corral.tacc.utexas.edu/CAS/20190730/tb/tn_chas_inv_21011-1.dng.jpg,image/jpeg,image,CC BY-NC-SA,created by agent,Kevin Eatinger,associated with project,10002309,,,shows cataloged_item,CHAS:Inv:21011,title,Image of malacology specimen CHAS:Inv:21011,subject,mollusk,,,made date,2011-08-29
https://web.corral.tacc.utexas.edu/CAS/20190730/jpg/chas_inv_21011-2.dng.jpg,https://web.corral.tacc.utexas.edu/CAS/20190730/tb/tn_chas_inv_21011-2.dng.jpg,image/jpeg,image,CC BY-NC-SA,created by agent,Kevin Eatinger,associated with project,10002309,,,shows cataloged_item,CHAS:Inv:21011,title,Image of malacology specimen CHAS:Inv:21011,subject,mollusk,,,made date,2011-08-29
https://web.corral.tacc.utexas.edu/CAS/20190730/jpg/chas_inv_21011-3.dng.jpg,https://web.corral.tacc.utexas.edu/CAS/20190730/tb/tn_chas_inv_21011-3.dng.jpg,image/jpeg,image,CC BY-NC-SA,created by agent,Kevin Eatinger,associated with project,10002309,,,shows cataloged_item,CHAS:Inv:21011,title,Image of malacology specimen CHAS:Inv:21011,subject,mollusk,,,made date,2011-08-29
https://web.corral.tacc.utexas.edu/CAS/20190730/jpg/chas_inv_21028-1.dng.jpg,https://web.corral.tacc.utexas.edu/CAS/20190730/tb/tn_chas_inv_21028-1.dng.jpg,image/jpeg,image,CC BY-NC-SA,created by agent,Kevin Eatinger,associated with project,10002309,,,shows cataloged_item,CHAS:Inv:21028,title,Image of malacology specimen CHAS:Inv:21028,subject,mollusk,,,made date,2011-08-29
https://web.corral.tacc.utexas.edu/CAS/20190730/jpg/chas_inv_21028-2.dng.jpg,https://web.corral.tacc.utexas.edu/CAS/20190730/tb/tn_chas_inv_21028-2.dng.jpg,image/jpeg,image,CC BY-NC-SA,created by agent,Kevin Eatinger,associated with project,10002309,,,shows cataloged_item,CHAS:Inv:21028,title,Image of malacology specimen CHAS:Inv:21028,subject,mollusk,,,made date,2011-08-29
https://web.corral.tacc.utexas.edu/CAS/20190730/jpg/chas_inv_21028-3.dng.jpg,https://web.corral.tacc.utexas.edu/CAS/20190730/tb/tn_chas_inv_21028-3.dng.jpg,image/jpeg,image,CC BY-NC-SA,created by agent,Kevin Eatinger,associated with project,10002309,,,shows cataloged_item,CHAS:Inv:21028,title,Image of malacology specimen CHAS:Inv:21028,subject,mollusk,,,made date,2011-08-29
https://web.corral.tacc.utexas.edu/CAS/20190730/jpg/chas_inv_21029-1.dng.jpg,https://web.corral.tacc.utexas.edu/CAS/20190730/tb/tn_chas_inv_21029-1.dng.jpg,image/jpeg,image,CC BY-NC-SA,created by agent,Kevin Eatinger,associated with project,10002309,,,shows cataloged_item,CHAS:Inv:21029,title,Image of malacology specimen CHAS:Inv:21029,subject,mollusk,,,made date,2011-08-29
https://web.corral.tacc.utexas.edu/CAS/20190730/jpg/chas_inv_21029-2.dng.jpg,https://web.corral.tacc.utexas.edu/CAS/20190730/tb/tn_chas_inv_21029-2.dng.jpg,image/jpeg,image,CC BY-NC-SA,created by agent,Kevin Eatinger,associated with project,10002309,,,shows cataloged_item,CHAS:Inv:21029,title,Image of malacology specimen CHAS:Inv:21029,subject,mollusk,,,made date,2011-08-29
https://web.corral.tacc.utexas.edu/CAS/20190730/jpg/chas_inv_21038-5.dng.jpg,https://web.corral.tacc.utexas.edu/CAS/20190730/tb/tn_chas_inv_21038-5.dng.jpg,image/jpeg,image,CC BY-NC-SA,created by agent,Kevin Eatinger,associated with project,10002309,associated with project,10002533,shows cataloged_item,CHAS:Inv:21038,title,Paratype of Polygyra multilineata algonquinensis,subject,mollusk,subject,type specimen,made date,2011-08-26
https://web.corral.tacc.utexas.edu/CAS/20190730/jpg/chas_inv_21038-6.dng.jpg,https://web.corral.tacc.utexas.edu/CAS/20190730/tb/tn_chas_inv_21038-6.dng.jpg,image/jpeg,image,CC BY-NC-SA,created by agent,Kevin Eatinger,associated with project,10002309,associated with project,10002533,shows cataloged_item,CHAS:Inv:21038,title,Paratype of Polygyra multilineata algonquinensis,subject,mollusk,subject,type specimen,made date,2011-08-26
https://web.corral.tacc.utexas.edu/CAS/20190730/jpg/chas_inv_21038-7.dng.jpg,https://web.corral.tacc.utexas.edu/CAS/20190730/tb/tn_chas_inv_21038-7.dng.jpg,image/jpeg,image,CC BY-NC-SA,created by agent,Kevin Eatinger,associated with project,10002309,associated with project,10002533,shows cataloged_item,CHAS:Inv:21038,title,Paratype of Polygyra multilineata algonquinensis,subject,mollusk,subject,type specimen,made date,2011-08-26
https://web.corral.tacc.utexas.edu/CAS/20190730/jpg/chas_inv_21038-8.dng.jpg,https://web.corral.tacc.utexas.edu/CAS/20190730/tb/tn_chas_inv_21038-8.dng.jpg,image/jpeg,image,CC BY-NC-SA,created by agent,Kevin Eatinger,associated with project,10002309,associated with project,10002533,shows cataloged_item,CHAS:Inv:21038,title,Paratype of Polygyra multilineata algonquinensis,subject,mollusk,subject,type specimen,made date,2011-08-26
https://web.corral.tacc.utexas.edu/CAS/20190730/jpg/chas_inv_21038-9.dng.jpg,https://web.corral.tacc.utexas.edu/CAS/20190730/tb/tn_chas_inv_21038-9.dng.jpg,image/jpeg,image,CC BY-NC-SA,created by agent,Kevin Eatinger,associated with project,10002309,associated with project,10002533,shows cataloged_item,CHAS:Inv:21038,title,Paratype of Polygyra multilineata algonquinensis,subject,mollusk,subject,type specimen,made date,2011-08-26
https://web.corral.tacc.utexas.edu/CAS/20190730/jpg/chas_inv_21405-1.dng.jpg,https://web.corral.tacc.utexas.edu/CAS/20190730/tb/tn_chas_inv_21405-1.dng.jpg,image/jpeg,image,CC BY-NC-SA,created by agent,Kevin Eatinger,associated with project,10002309,associated with project,10002533,shows cataloged_item,CHAS:Inv:21405,title,Syntype of Sphaerium stamineum forbesi,subject,mollusk,subject,type specimen,made date,2011-08-26
https://web.corral.tacc.utexas.edu/CAS/20190730/jpg/chas_inv_21405-2.dng.jpg,https://web.corral.tacc.utexas.edu/CAS/20190730/tb/tn_chas_inv_21405-2.dng.jpg,image/jpeg,image,CC BY-NC-SA,created by agent,Kevin Eatinger,associated with project,10002309,associated with project,10002533,shows cataloged_item,CHAS:Inv:21405,title,Syntype of Sphaerium stamineum forbesi,subject,mollusk,subject,type specimen,made date,2011-08-26
https://web.corral.tacc.utexas.edu/CAS/20190730/jpg/chas_inv_21405-3.dng.jpg,https://web.corral.tacc.utexas.edu/CAS/20190730/tb/tn_chas_inv_21405-3.dng.jpg,image/jpeg,image,CC BY-NC-SA,created by agent,Kevin Eatinger,associated with project,10002309,associated with project,10002533,shows cataloged_item,CHAS:Inv:21405,title,Syntype of Sphaerium stamineum forbesi,subject,mollusk,subject,type specimen,made date,2011-08-26
https://web.corral.tacc.utexas.edu/CAS/20190730/jpg/chas_inv_21405-4.dng.jpg,https://web.corral.tacc.utexas.edu/CAS/20190730/tb/tn_chas_inv_21405-4.dng.jpg,image/jpeg,image,CC BY-NC-SA,created by agent,Kevin Eatinger,associated with project,10002309,associated with project,10002533,shows cataloged_item,CHAS:Inv:21405,title,Syntype of Sphaerium stamineum forbesi,subject,mollusk,subject,type specimen,made date,2011-08-26
https://web.corral.tacc.utexas.edu/CAS/20190730/jpg/chas_inv_21409-1.dng.jpg,https://web.corral.tacc.utexas.edu/CAS/20190730/tb/tn_chas_inv_21409-1.dng.jpg,image/jpeg,image,CC BY-NC-SA,created by agent,Kevin Eatinger,associated with project,10002309,associated with project,10002533,shows cataloged_item,CHAS:Inv:21409,title,Syntype of Pisidium fragillimum,subject,mollusk,subject,type specimen,made date,2011-08-29
https://web.corral.tacc.utexas.edu/CAS/20190730/jpg/chas_inv_21409-2.dng.jpg,https://web.corral.tacc.utexas.edu/CAS/20190730/tb/tn_chas_inv_21409-2.dng.jpg,image/jpeg,image,CC BY-NC-SA,created by agent,Kevin Eatinger,associated with project,10002309,associated with project,10002533,shows cataloged_item,CHAS:Inv:21409,title,Syntype of Pisidium fragillimum,subject,mollusk,subject,type specimen,made date,2011-08-29
https://web.corral.tacc.utexas.edu/CAS/20190730/jpg/chas_inv_21409-3.dng.jpg,https://web.corral.tacc.utexas.edu/CAS/20190730/tb/tn_chas_inv_21409-3.dng.jpg,image/jpeg,image,CC BY-NC-SA,created by agent,Kevin Eatinger,associated with project,10002309,associated with project,10002533,shows cataloged_item,CHAS:Inv:21409,title,Syntype of Pisidium fragillimum,subject,mollusk,subject,type specimen,made date,2011-08-29
https://web.corral.tacc.utexas.edu/CAS/20190730/jpg/chas_inv_21410-1.dng.jpg,https://web.corral.tacc.utexas.edu/CAS/20190730/tb/tn_chas_inv_21410-1.dng.jpg,image/jpeg,image,CC BY-NC-SA,created by agent,Kevin Eatinger,associated with project,10002309,associated with project,10002533,shows cataloged_item,CHAS:Inv:21410,title,Syntype of Pisidium levissimum,subject,mollusk,subject,type specimen,made date,2011-08-29
https://web.corral.tacc.utexas.edu/CAS/20190730/jpg/chas_inv_21410-2.dng.jpg,https://web.corral.tacc.utexas.edu/CAS/20190730/tb/tn_chas_inv_21410-2.dng.jpg,image/jpeg,image,CC BY-NC-SA,created by agent,Kevin Eatinger,associated with project,10002309,associated with project,10002533,shows cataloged_item,CHAS:Inv:21410,title,Syntype of Pisidium levissimum,subject,mollusk,subject,type specimen,made date,2011-08-29
https://web.corral.tacc.utexas.edu/CAS/20190730/jpg/chas_inv_21410-3.dng.jpg,https://web.corral.tacc.utexas.edu/CAS/20190730/tb/tn_chas_inv_21410-3.dng.jpg,image/jpeg,image,CC BY-NC-SA,created by agent,Kevin Eatinger,associated with project,10002309,associated with project,10002533,shows cataloged_item,CHAS:Inv:21410,title,Syntype of Pisidium levissimum,subject,mollusk,subject,type specimen,made date,2011-08-29
https://web.corral.tacc.utexas.edu/CAS/20190730/jpg/chas_inv_21411-1.dng.jpg,https://web.corral.tacc.utexas.edu/CAS/20190730/tb/tn_chas_inv_21411-1.dng.jpg,image/jpeg,image,CC BY-NC-SA,created by agent,Kevin Eatinger,associated with project,10002309,,,shows cataloged_item,CHAS:Inv:21411,title,Image of malacology specimen CHAS:Inv:21411,subject,mollusk,,,made date,2011-08-29
https://web.corral.tacc.utexas.edu/CAS/20190730/jpg/chas_inv_21411-2.dng.jpg,https://web.corral.tacc.utexas.edu/CAS/20190730/tb/tn_chas_inv_21411-2.dng.jpg,image/jpeg,image,CC BY-NC-SA,created by agent,Kevin Eatinger,associated with project,10002309,,,shows cataloged_item,CHAS:Inv:21411,title,Image of malacology specimen CHAS:Inv:21411,subject,mollusk,,,made date,2011-08-29
https://web.corral.tacc.utexas.edu/CAS/20190730/jpg/chas_inv_21411-3.dng.jpg,https://web.corral.tacc.utexas.edu/CAS/20190730/tb/tn_chas_inv_21411-3.dng.jpg,image/jpeg,image,CC BY-NC-SA,created by agent,Kevin Eatinger,associated with project,10002309,,,shows cataloged_item,CHAS:Inv:21411,title,Image of malacology specimen CHAS:Inv:21411,subject,mollusk,,,made date,2011-08-29
https://web.corral.tacc.utexas.edu/CAS/20190730/jpg/chas_inv_21991-1.dng.jpg,https://web.corral.tacc.utexas.edu/CAS/20190730/tb/tn_chas_inv_21991-1.dng.jpg,image/jpeg,image,CC BY-NC-SA,created by agent,Kevin Eatinger,associated with project,10002309,associated with project,10002533,shows cataloged_item,CHAS:Inv:21991,title,Syntype of Polygyra smithii,subject,mollusk,subject,type specimen,made date,2011-08-31
https://web.corral.tacc.utexas.edu/CAS/20190730/jpg/chas_inv_21991-2.dng.jpg,https://web.corral.tacc.utexas.edu/CAS/20190730/tb/tn_chas_inv_21991-2.dng.jpg,image/jpeg,image,CC BY-NC-SA,created by agent,Kevin Eatinger,associated with project,10002309,associated with project,10002533,shows cataloged_item,CHAS:Inv:21991,title,Syntype of Polygyra smithii,subject,mollusk,subject,type specimen,made date,2011-08-31
https://web.corral.tacc.utexas.edu/CAS/20190730/jpg/chas_inv_21991-3.dng.jpg,https://web.corral.tacc.utexas.edu/CAS/20190730/tb/tn_chas_inv_21991-3.dng.jpg,image/jpeg,image,CC BY-NC-SA,created by agent,Kevin Eatinger,associated with project,10002309,associated with project,10002533,shows cataloged_item,CHAS:Inv:21991,title,Syntype of Polygyra smithii,subject,mollusk,subject,type specimen,made date,2011-08-31
https://web.corral.tacc.utexas.edu/CAS/20190730/jpg/chas_inv_21993-1.dng.jpg,https://web.corral.tacc.utexas.edu/CAS/20190730/tb/tn_chas_inv_21993-1.dng.jpg,image/jpeg,image,CC BY-NC-SA,created by agent,Kevin Eatinger,associated with project,10002309,,,shows cataloged_item,CHAS:Inv:21993,title,Image of malacology specimen CHAS:Inv:21993,subject,mollusk,,,made date,2011-08-26
https://web.corral.tacc.utexas.edu/CAS/20190730/jpg/chas_inv_21993-2.dng.jpg,https://web.corral.tacc.utexas.edu/CAS/20190730/tb/tn_chas_inv_21993-2.dng.jpg,image/jpeg,image,CC BY-NC-SA,created by agent,Kevin Eatinger,associated with project,10002309,,,shows cataloged_item,CHAS:Inv:21993,title,Image of malacology specimen CHAS:Inv:21993,subject,mollusk,,,made date,2011-08-26
https://web.corral.tacc.utexas.edu/CAS/20190730/jpg/chas_inv_21993-3.dng.jpg,https://web.corral.tacc.utexas.edu/CAS/20190730/tb/tn_chas_inv_21993-3.dng.jpg,image/jpeg,image,CC BY-NC-SA,created by agent,Kevin Eatinger,associated with project,10002309,,,shows cataloged_item,CHAS:Inv:21993,title,Image of malacology specimen CHAS:Inv:21993,subject,mollusk,,,made date,2011-08-26
https://web.corral.tacc.utexas.edu/CAS/20190730/jpg/chas_inv_21993-4.dng.jpg,https://web.corral.tacc.utexas.edu/CAS/20190730/tb/tn_chas_inv_21993-4.dng.jpg,image/jpeg,image,CC BY-NC-SA,created by agent,Kevin Eatinger,associated with project,10002309,,,shows cataloged_item,CHAS:Inv:21993,title,Image of malacology specimen CHAS:Inv:21993,subject,mollusk,,,made date,2011-08-26
